num_date_time,answer
1_20220830 07,2392.3107790457843
1_20220830 08,3053.812188234786
1_20220830 09,3310.646865003073
1_20220830 10,4080.7306492864473
1_20220830 11,4301.009017854801
1_20220830 12,4365.996238380803
1_20220830 13,4315.293062116788
1_20220830 14,4313.484544763805
1_20220830 15,4250.898960320958
1_20220830 16,4123.4327253389865
1_20220830 17,3663.326965466155
1_20220830 18,3046.488780077577
1_20220830 19,2877.3679113024837
1_20220830 20,2560.3375972283816
1_20220830 21,2052.635303439267
1_20220830 22,1598.9851445524164
1_20220830 23,2122.137755600125
1_20220831 00,2101.4313530434433
1_20220831 01,2030.543219000625
1_20220831 02,1903.0718946756924
1_20220831 03,1786.9484904382039
1_20220831 04,1793.1618130291658
1_20220831 05,1956.442999392509
1_20220831 06,2090.150992413277
1_20220831 07,2304.6936428384265
1_20220831 08,2957.7388669767192
1_20220831 09,3304.4245339636163
1_20220831 10,3883.711298651184
1_20220831 11,4138.058092142746
1_20220831 12,4329.326039420653
1_20220831 13,4315.547969107292
1_20220831 14,4293.9119107558945
1_20220831 15,4197.442285173187
1_20220831 16,4030.15237536679
1_20220831 17,3679.891643015357
1_20220831 18,2757.724504869928
1_20220831 19,2666.5587798924244
1_20220831 20,2384.330226721211
1_20220831 21,2000.895303072198
1_20220831 22,1467.8403477679312
1_20220831 23,1949.2295528354728
2_20220825 00,1280.4391444715536
2_20220825 01,1291.9780614637552
2_20220825 02,1292.0657672679313
2_20220825 03,1251.2976702478068
2_20220825 04,1264.7432070474067
2_20220825 05,1240.7234052582598
2_20220825 06,1245.1279300181372
2_20220825 07,1218.4052195413494
2_20220825 08,1824.0275048779524
2_20220825 09,2006.965906890062
2_20220825 10,2328.656964202413
2_20220825 11,2285.7150795907537
2_20220825 12,2360.1517252474746
2_20220825 13,2314.677097011114
2_20220825 14,2351.341373976319
2_20220825 15,2155.9342839889764
2_20220825 16,2316.3748690599054
2_20220825 17,2196.6859104337072
2_20220825 18,2233.4994924275143
2_20220825 19,2014.410303671046
2_20220825 20,1813.3163840910588
2_20220825 21,1642.3118255062595
2_20220825 22,1013.0549256371985
2_20220825 23,1329.7571091903947
2_20220826 00,1289.5145809195503
2_20220826 01,1266.4449484053227
2_20220826 02,1277.444712029777
2_20220826 03,1255.3285492920031
2_20220826 04,1242.9012974868313
2_20220826 05,1207.6058317716859
2_20220826 06,1182.5979275605766
2_20220826 07,1204.5976809123647
2_20220826 08,1929.072019494887
2_20220826 09,2028.308009653781
2_20220826 10,2310.8736270891077
2_20220826 11,2241.8947482488234
2_20220826 12,2215.959205244575
2_20220826 13,2243.872175752425
2_20220826 14,2170.588673557192
2_20220826 15,2170.167974298646
2_20220826 16,2164.1573967943423
2_20220826 17,2023.1986242063704
2_20220826 18,2102.5379876200536
2_20220826 19,1922.8020633475405
2_20220826 20,1771.3346990021948
2_20220826 21,1553.2175835797184
2_20220826 22,1110.728732078793
2_20220826 23,1306.9723095570318
2_20220827 00,1305.7788655668962
2_20220827 01,1314.4129458346144
2_20220827 02,1385.8912051404513
2_20220827 03,1284.4725351084935
2_20220827 04,1247.1857900030082
2_20220827 05,1058.8094813352059
2_20220827 06,1081.6141890923275
2_20220827 07,972.0701584532592
2_20220827 08,1597.3989184040083
2_20220827 09,1944.0462164971739
2_20220827 10,2177.5258403465955
2_20220827 11,2195.327181432768
2_20220827 12,2394.95373777059
2_20220827 13,2407.3462281084007
2_20220827 14,2441.4181830808798
2_20220827 15,2466.9796042773582
2_20220827 16,2465.59348573691
2_20220827 17,2250.6342730640295
2_20220827 18,2071.186125638682
2_20220827 19,1660.6261370887928
2_20220827 20,1442.4288206857163
2_20220827 21,1406.1870465520878
2_20220827 22,792.7551832536167
2_20220827 23,1264.1295179828323
2_20220828 00,1252.6395621535669
2_20220828 01,1254.7667351823654
2_20220828 02,1234.9895731926856
2_20220828 03,1094.9534817267215
2_20220828 04,1078.7020462785865
2_20220828 05,1045.0224365849601
2_20220828 06,962.6095434832876
2_20220828 07,969.7124418010239
2_20220828 08,1563.9346342311815
2_20220828 09,1805.73961440062
2_20220828 10,2061.6042344071725
2_20220828 11,2154.9999491443905
2_20220828 12,2217.8069056281925
2_20220828 13,2200.7229432519966
2_20220828 14,2217.941037194678
2_20220828 15,2257.750452279348
2_20220828 16,2143.8971346200433
2_20220828 17,1900.8654990606888
2_20220828 18,1841.9456823683308
2_20220828 19,1473.4658283176766
2_20220828 20,1339.9145056270493
2_20220828 21,1313.5697925601382
2_20220828 22,768.1876239363303
2_20220828 23,1284.333629941888
2_20220829 00,1269.932979372876
2_20220829 01,1256.0799409696237
2_20220829 02,1263.2027043341875
2_20220829 03,1214.8386472948416
2_20220829 04,1229.3237378701233
2_20220829 05,1141.8200242999317
2_20220829 06,1155.7293743904195
2_20220829 07,1128.949662447147
2_20220829 08,1289.9376010466674
2_20220829 09,1308.5328719060142
2_20220829 10,1567.107057923335
2_20220829 11,1565.4733740154818
2_20220829 12,1443.0979626270303
2_20220829 13,1607.4776817960344
2_20220829 14,1429.6998980327398
2_20220829 15,1430.9863769109281
2_20220829 16,1425.0535004859357
2_20220829 17,1377.456021526171
2_20220829 18,1322.4659813734784
2_20220829 19,1253.7653875160056
2_20220829 20,1168.7151297090238
2_20220829 21,987.6985304681008
2_20220829 22,774.9323868447652
2_20220829 23,1155.9692430766743
2_20220830 00,1184.8350387923583
2_20220830 01,1197.0376606370523
2_20220830 02,1286.9890637275462
2_20220830 03,1322.4938206903098
2_20220830 04,1199.5532943864537
2_20220830 05,1095.6480458279118
2_20220830 06,974.968227245319
2_20220830 07,1059.635572007987
2_20220830 08,1802.8267853219113
2_20220830 09,1990.5953461700485
2_20220830 10,2295.367812427538
2_20220830 11,2290.543596704287
2_20220830 12,2227.937672771112
2_20220830 13,2471.3713809103933
2_20220830 14,2431.482559854306
2_20220830 15,2508.96018175858
2_20220830 16,2503.8382133591635
2_20220830 17,2368.5212109064237
2_20220830 18,2300.2432369413405
2_20220830 19,2057.957651570539
2_20220830 20,1830.8431990265449
2_20220830 21,1582.6262953447458
2_20220830 22,993.9944152866351
2_20220830 23,1229.247467060349
2_20220831 00,1274.681372308726
2_20220831 01,1277.0568096550749
2_20220831 02,1271.4010703361462
2_20220831 03,1281.0897296458013
2_20220831 04,1253.532391860812
2_20220831 05,1255.2997750661232
2_20220831 06,1231.089488580496
2_20220831 07,1216.3682801292512
2_20220831 08,1875.2167066385914
2_20220831 09,2059.5342921157594
2_20220831 10,2203.6439744991076
2_20220831 11,2107.3528012732904
2_20220831 12,2236.661144904725
2_20220831 13,2390.6201492533696
2_20220831 14,2360.621968666099
2_20220831 15,2425.5936128575927
2_20220831 16,2415.9780889686485
2_20220831 17,2249.69059336723
2_20220831 18,2153.513394570488
2_20220831 19,1965.8987525015395
2_20220831 20,1816.9523935841091
2_20220831 21,1488.2270106513395
2_20220831 22,925.4985861496303
2_20220831 23,1224.1376450444811
3_20220825 00,1007.8118787532311
3_20220825 01,975.9930301600467
3_20220825 02,938.8929632209824
3_20220825 03,848.4807853172548
3_20220825 04,847.3057161025473
3_20220825 05,868.8601275098913
3_20220825 06,935.6681572883784
3_20220825 07,977.9493321093544
3_20220825 08,1132.837407965696
3_20220825 09,1273.9559884336645
3_20220825 10,1308.4122781740516
3_20220825 11,1374.2811565218292
3_20220825 12,1349.3035609742344
3_20220825 13,1435.677530592326
3_20220825 14,1561.280012416712
3_20220825 15,1843.716096723513
3_20220825 16,1899.9501118045862
3_20220825 17,1831.6380010541902
3_20220825 18,2444.868893321539
3_20220825 19,2551.179639038952
3_20220825 20,2662.1457571152196
3_20220825 21,1996.2709417199346
3_20220825 22,1200.7078294890528
3_20220825 23,927.732725873376
3_20220826 00,930.1391500541419
3_20220826 01,924.5159376084322
3_20220826 02,895.4148643173809
3_20220826 03,882.0523273273723
3_20220826 04,854.6811665430234
3_20220826 05,894.571459715401
3_20220826 06,932.1237911955491
3_20220826 07,989.9288630222284
3_20220826 08,1119.9580444767225
3_20220826 09,1270.8532564833747
3_20220826 10,1349.1199716930394
3_20220826 11,1434.1583078449457
3_20220826 12,1464.6131554989236
3_20220826 13,1628.5812613794762
3_20220826 14,1727.656159393243
3_20220826 15,1928.6104543688414
3_20220826 16,2089.43790657218
3_20220826 17,2091.269600278573
3_20220826 18,2543.136146369551
3_20220826 19,2711.1020105380157
3_20220826 20,2700.796792511042
3_20220826 21,2280.954457025848
3_20220826 22,1361.3298419411642
3_20220826 23,998.0079668093522
3_20220827 00,1022.493635688043
3_20220827 01,987.2056788704903
3_20220827 02,989.2620509434792
3_20220827 03,874.3877091176431
3_20220827 04,880.146379899502
3_20220827 05,859.556777550927
3_20220827 06,867.3977497026428
3_20220827 07,918.9284334809187
3_20220827 08,987.5834116316969
3_20220827 09,1236.7206491627846
3_20220827 10,1235.9200007615239
3_20220827 11,1312.5069904952882
3_20220827 12,1453.4110928832226
3_20220827 13,1643.8339787270802
3_20220827 14,1870.591691202078
3_20220827 15,2123.821868458592
3_20220827 16,2273.238308795393
3_20220827 17,2366.9596982447038
3_20220827 18,2526.255369777636
3_20220827 19,2519.966093219485
3_20220827 20,2497.8155992482393
3_20220827 21,1931.0140815945485
3_20220827 22,1276.0015423986245
3_20220827 23,1145.3522247232202
3_20220828 00,1006.8303776373735
3_20220828 01,965.811326903543
3_20220828 02,957.5075212149809
3_20220828 03,952.0701397874913
3_20220828 04,927.2252264974535
3_20220828 05,870.987670301941
3_20220828 06,862.3458687898928
3_20220828 07,913.3458150527142
3_20220828 08,994.9962120367235
3_20220828 09,1129.2640063847598
3_20220828 10,1189.568013374822
3_20220828 11,1290.4315560462906
3_20220828 12,1334.6918870844418
3_20220828 13,1479.2054570378946
3_20220828 14,1686.756484694078
3_20220828 15,1914.4233064254854
3_20220828 16,2006.9500361587154
3_20220828 17,2225.4989194392015
3_20220828 18,2458.6352963503246
3_20220828 19,2304.3959387592904
3_20220828 20,1969.87219211422
3_20220828 21,1349.2588990724735
3_20220828 22,1253.3466862650612
3_20220828 23,1115.2883797055274
3_20220829 00,1155.458771864285
3_20220829 01,1036.7337825576153
3_20220829 02,1009.2097661992981
3_20220829 03,967.0894750736028
3_20220829 04,934.0282174888381
3_20220829 05,948.6946876088922
3_20220829 06,954.066664433951
3_20220829 07,975.8898491860778
3_20220829 08,1046.3144338535424
3_20220829 09,1215.9967970445766
3_20220829 10,1258.7621583357038
3_20220829 11,1277.2183520665828
3_20220829 12,1301.406913184119
3_20220829 13,1277.2183520665828
3_20220829 14,1321.925944318321
3_20220829 15,1313.0241986274461
3_20220829 16,1310.9195486824387
3_20220829 17,1340.8403532402097
3_20220829 18,1271.054268922495
3_20220829 19,1284.0150617993138
3_20220829 20,1256.6787808873128
3_20220829 21,1071.128456939766
3_20220829 22,960.9326745062278
3_20220829 23,919.449518384111
3_20220830 00,920.7456294391228
3_20220830 01,899.7361589305204
3_20220830 02,868.2659942208845
3_20220830 03,868.2659942208845
3_20220830 04,869.2271393447946
3_20220830 05,887.6800489437392
3_20220830 06,945.5430118679122
3_20220830 07,1025.184656860482
3_20220830 08,1107.8696961183307
3_20220830 09,1311.5720578426763
3_20220830 10,1454.1414901256446
3_20220830 11,1548.9977422765653
3_20220830 12,1548.792747849089
3_20220830 13,1653.6129691671522
3_20220830 14,1688.1225353291213
3_20220830 15,1676.97722419427
3_20220830 16,1511.0382054655238
3_20220830 17,1485.7494793975854
3_20220830 18,1529.974659682
3_20220830 19,1281.5414075356207
3_20220830 20,1307.544878547289
3_20220830 21,1461.6888996754064
3_20220830 22,1134.32743319489
3_20220830 23,921.3967222386258
3_20220831 00,905.1991510943624
3_20220831 01,897.1303355883618
3_20220831 02,882.7491536018954
3_20220831 03,867.4995047824616
3_20220831 04,861.6963817280383
3_20220831 05,875.8342959479039
3_20220831 06,915.5346076495889
3_20220831 07,976.2134217559376
3_20220831 08,1048.3749533171203
3_20220831 09,1257.3208928706615
3_20220831 10,1324.9901749930652
3_20220831 11,1422.6113002910313
3_20220831 12,1466.4432293111256
3_20220831 13,1528.9362519598058
3_20220831 14,1715.5772262796124
3_20220831 15,1699.3295127433228
3_20220831 16,1799.565499198657
3_20220831 17,1986.6039932192607
3_20220831 18,2527.4490178838723
3_20220831 19,2491.7381293932494
3_20220831 20,2442.33799724364
3_20220831 21,1789.8380841618546
3_20220831 22,1185.5636003522059
3_20220831 23,918.1372157986741
4_20220825 00,697.287209380793
4_20220825 01,696.0274076125548
4_20220825 02,687.5153121492017
4_20220825 03,687.5422240335035
4_20220825 04,697.7677054038743
4_20220825 05,704.1384075908377
4_20220825 06,775.4376167535038
4_20220825 07,877.7583688825854
4_20220825 08,1073.100543366231
4_20220825 09,1237.9783733606307
4_20220825 10,1401.098946786769
4_20220825 11,1417.819687751228
4_20220825 12,1395.6571759053145
4_20220825 13,1371.6802073686586
4_20220825 14,1294.4894212687393
4_20220825 15,1286.0905164534418
4_20220825 16,1237.5850897949701
4_20220825 17,1177.3202660332715
4_20220825 18,1028.9563441131309
4_20220825 19,883.2729892307312
4_20220825 20,815.950438592785
4_20220825 21,769.7154423153586
4_20220825 22,763.2761973495651
4_20220825 23,694.6747211215443
4_20220826 00,704.255580882902
4_20220826 01,692.8808915213492
4_20220826 02,702.4617512827069
4_20220826 03,692.3382895223217
4_20220826 04,695.5299493930706
4_20220826 05,700.2721701023311
4_20220826 06,764.5946611022437
4_20220826 07,870.670950953325
4_20220826 08,1080.9075082885602
4_20220826 09,1259.3130548440872
4_20220826 10,1396.480480941159
4_20220826 11,1437.1778414505895
4_20220826 12,1394.948717991725
4_20220826 13,1391.7354754760574
4_20220826 14,1361.5373853601272
4_20220826 15,1393.205652190883
4_20220826 16,1338.770281936778
4_20220826 17,1194.1830349520048
4_20220826 18,1069.2331940928443
4_20220826 19,887.9675395285673
4_20220826 20,812.161591344891
4_20220826 21,764.5093640288602
4_20220826 22,744.0653864309846
4_20220826 23,706.4616920241905
4_20220827 00,701.695026985438
4_20220827 01,693.5143922849524
4_20220827 02,711.5734974837255
4_20220827 03,698.8180750861898
4_20220827 04,691.7094380633079
4_20220827 05,693.4366826037576
4_20220827 06,747.8827656912563
4_20220827 07,867.3253242179806
4_20220827 08,1060.1406189295778
4_20220827 09,1247.1033933709002
4_20220827 10,1413.3790963566223
4_20220827 11,1426.2500857904863
4_20220827 12,1423.60532636782
4_20220827 13,1423.60532636782
4_20220827 14,1319.6594131134311
4_20220827 15,1314.3886590346651
4_20220827 16,1289.1782291663878
4_20220827 17,1196.3694648898447
4_20220827 18,1024.6782610477949
4_20220827 19,871.5984075365974
4_20220827 20,815.1618698378692
4_20220827 21,769.4148630962947
4_20220827 22,753.012687507905
4_20220827 23,707.8822886037221
4_20220828 00,701.1843916681318
4_20220828 01,696.8261274871585
4_20220828 02,698.712507281783
4_20220828 03,700.111745628959
4_20220828 04,695.0988829467087
4_20220828 05,700.6543476279866
4_20220828 06,765.7647416210245
4_20220828 07,885.6785994759496
4_20220828 08,1081.7395553348624
4_20220828 09,1244.336649957541
4_20220828 10,1387.288382719467
4_20220828 11,1432.629642177139
4_20220828 12,1438.318102225091
4_20220828 13,1444.076325162649
4_20220828 14,1358.873675722316
4_20220828 15,1379.8671641847209
4_20220828 16,1359.7167472512278
4_20220828 17,1277.4259246167362
4_20220828 18,1087.4477030081823
4_20220828 19,899.3660889780057
4_20220828 20,825.0334183452131
4_20220828 21,770.8595243232954
4_20220828 22,757.8996574838892
4_20220828 23,703.9646685480762
4_20220829 00,718.8081438400882
4_20220829 01,714.1196022199006
4_20220829 02,729.0187055694956
4_20220829 03,724.0058428872453
4_20220829 04,714.1196022199006
4_20220829 05,721.185514248196
4_20220829 06,773.998549564672
4_20220829 07,923.5734467490079
4_20220829 08,1106.9586214496146
4_20220829 09,1276.043424796867
4_20220829 10,1416.3694685687005
4_20220829 11,1416.3694685687005
4_20220829 12,1413.7247091460342
4_20220829 13,1411.3178119717259
4_20220829 14,1320.618572462661
4_20220829 15,1323.6780399236727
4_20220829 16,1278.2698707026755
4_20220829 17,1224.0647603318473
4_20220829 18,1097.6751196990303
4_20220829 19,938.7315416423683
4_20220829 20,878.8612998127194
4_20220829 21,811.5036736869254
4_20220829 22,736.2988167718233
4_20220829 23,724.0058428872453
4_20220830 00,724.0058428872453
4_20220830 01,724.0058428872453
4_20220830 02,729.0187055694956
4_20220830 03,736.1273425923775
4_20220830 04,746.4848847510199
4_20220830 05,747.4777111308945
4_20220830 06,818.1919199321062
4_20220830 07,944.1338437388941
4_20220830 08,1105.2997297908478
4_20220830 09,1248.8758205625477
4_20220830 10,1382.7496348442469
4_20220830 11,1417.3152090982178
4_20220830 12,1407.7329589694784
4_20220830 13,1377.86941615233
4_20220830 14,1330.0304663863571
4_20220830 15,1330.0304663863571
4_20220830 16,1289.0255448098028
4_20220830 17,1227.292946519398
4_20220830 18,1090.6656191917884
4_20220830 19,954.0400966810566
4_20220830 20,881.694457156987
4_20220830 21,815.7175512009637
4_20220830 22,780.5227402150765
4_20220830 23,737.0136272430179
4_20220831 00,733.2809411301181
4_20220831 01,733.0302067418788
4_20220831 02,717.4760789342123
4_20220831 03,730.6257907878586
4_20220831 04,733.4986672568881
4_20220831 05,738.5115299391384
4_20220831 06,792.0244950500658
4_20220831 07,924.3968227686286
4_20220831 08,1104.0952233943744
4_20220831 09,1244.8671382481368
4_20220831 10,1402.3138681154383
4_20220831 11,1434.9122772466778
4_20220831 12,1425.9293207612589
4_20220831 13,1392.222246805301
4_20220831 14,1315.0314607053817
4_20220831 15,1306.6325558900842
4_20220831 16,1261.3540668439243
4_20220831 17,1212.4823102662517
4_20220831 18,1079.2106736562284
4_20220831 19,930.5878408254331
4_20220831 20,869.0178513125558
4_20220831 21,808.6327568155571
4_20220831 22,763.5685067920197
4_20220831 23,733.0527220404158
5_20220825 00,1886.9099582722897
5_20220825 01,1895.1364037663443
5_20220825 02,1882.9874164260425
5_20220825 03,1890.329241378973
5_20220825 04,1891.94885630001
5_20220825 05,1945.9434921480051
5_20220825 06,2017.6873405964166
5_20220825 07,2238.6271340780063
5_20220825 08,2646.6861205374403
5_20220825 09,3139.8386138594637
5_20220825 10,3225.5819985011135
5_20220825 11,3356.897924004256
5_20220825 12,3187.54658671255
5_20220825 13,3245.6517190320933
5_20220825 14,3394.8612254977256
5_20220825 15,3109.0016898153035
5_20220825 16,2907.7616589503073
5_20220825 17,2593.006507751464
5_20220825 18,2009.059869979781
5_20220825 19,1876.7081620690906
5_20220825 20,1877.8547968426537
5_20220825 21,1775.2025696887874
5_20220825 22,1722.4603146366537
5_20220825 23,1714.657034482939
5_20220826 00,1930.8329219578513
5_20220826 01,1943.9622761365704
5_20220826 02,1906.7233184034749
5_20220826 03,1903.0492869940176
5_20220826 04,1919.4700981942863
5_20220826 05,2006.7149273611226
5_20220826 06,2049.5006843516003
5_20220826 07,2179.672462071681
5_20220826 08,2718.391218594086
5_20220826 09,3768.406817883591
5_20220826 10,4013.662440709977
5_20220826 11,5559.593792258663
5_20220826 12,6458.36256882853
5_20220826 13,6502.317590281292
5_20220826 14,6167.131638761617
5_20220826 15,6044.876604203743
5_20220826 16,6022.261426135768
5_20220826 17,6045.655810650647
5_20220826 18,5912.59213356405
5_20220826 19,5350.008076119243
5_20220826 20,5417.828370169511
5_20220826 21,2604.7980941236933
5_20220826 22,1905.9646557287635
5_20220826 23,1823.8055542466757
5_20220827 00,2039.1830441380287
5_20220827 01,1994.4086704642582
5_20220827 02,1932.5108164352732
5_20220827 03,1943.9622761365704
5_20220827 04,1943.9622761365704
5_20220827 05,2075.0671366232204
5_20220827 06,2096.8747980506887
5_20220827 07,2259.774629306937
5_20220827 08,2844.169335747595
5_20220827 09,3621.6431315772898
5_20220827 10,4011.6417786952657
5_20220827 11,5898.828488151866
5_20220827 12,7150.140806639673
5_20220827 13,7245.644260859789
5_20220827 14,7152.581846393276
5_20220827 15,7137.933700957589
5_20220827 16,7137.933700957589
5_20220827 17,7022.875108246167
5_20220827 18,6536.97630454825
5_20220827 19,6526.852049588265
5_20220827 20,6526.852049588265
5_20220827 21,3048.4643562149067
5_20220827 22,1858.6917829786044
5_20220827 23,1752.1372251791322
5_20220828 00,1694.5987486443137
5_20220828 01,1680.8691013858129
5_20220828 02,1685.9605221787242
5_20220828 03,1688.5737785504361
5_20220828 04,1714.5749801587788
5_20220828 05,1870.263995262733
5_20220828 06,2089.283996470768
5_20220828 07,2472.3718175833937
5_20220828 08,5480.64426274559
5_20220828 09,7141.056461344862
5_20220828 10,7266.557177809512
5_20220828 11,7264.092912892861
5_20220828 12,7247.50349893101
5_20220828 13,7227.997042366698
5_20220828 14,7227.997042366698
5_20220828 15,7230.694498845472
5_20220828 16,7190.834742818367
5_20220828 17,6644.924982039829
5_20220828 18,3223.8231898784375
5_20220828 19,2015.3723401081295
5_20220828 20,1875.0048712856576
5_20220828 21,1751.5632361782157
5_20220828 22,1670.9503869563641
5_20220828 23,1639.4019548122521
5_20220829 00,1837.4655012417397
5_20220829 01,1829.2145956799272
5_20220829 02,1842.1162308467278
5_20220829 03,1831.8278520516392
5_20220829 04,1829.2145956799272
5_20220829 05,1840.5344614339115
5_20220829 06,1842.1162308467278
5_20220829 07,1868.5173021397436
5_20220829 08,1892.1381611540992
5_20220829 09,1907.104310199927
5_20220829 10,1947.2175737995908
5_20220829 11,1960.0206250712927
5_20220829 12,1945.931549620856
5_20220829 13,1945.931549620856
5_20220829 14,1652.6398181615364
5_20220829 15,1627.8123780055294
5_20220829 16,1652.5191533311681
5_20220829 17,1908.5589723543676
5_20220829 18,1843.1477178056234
5_20220829 19,1759.9571293646404
5_20220829 20,1745.7989894962866
5_20220829 21,1696.2871280757115
5_20220829 22,1685.8705915502849
5_20220829 23,1678.7649794931901
5_20220830 00,1868.4811133506691
5_20220830 01,1868.4811133506691
5_20220830 02,1866.8614984296319
5_20220830 03,1855.328644670044
5_20220830 04,1855.328644670044
5_20220830 05,1846.0075479617788
5_20220830 06,1804.5294525567674
5_20220830 07,1879.1408688515319
5_20220830 08,2031.3951905819406
5_20220830 09,2083.267204083483
5_20220830 10,2181.2243950627753
5_20220830 11,2123.8698605139216
5_20220830 12,2191.808786740276
5_20220830 13,2206.72265673909
5_20220830 14,1779.4593190859784
5_20220830 15,1716.4681738615222
5_20220830 16,1793.617458954332
5_20220830 17,2034.498364600011
5_20220830 18,1876.3039231540959
5_20220830 19,1850.2723472907107
5_20220830 20,1768.1132458086229
5_20220830 21,1760.808777606544
5_20220830 22,1710.6980317062919
5_20220830 23,1710.6980317062919
5_20220831 00,1866.9846738854287
5_20220831 01,1873.8136214929034
5_20220831 02,1864.3714175137168
5_20220831 03,1861.0390082060037
5_20220831 04,1872.8199800422285
5_20220831 05,1951.1708342931527
5_20220831 06,2002.1090722016008
5_20220831 07,2182.4709591529554
5_20220831 08,2477.9005546745293
5_20220831 09,2898.4447626579536
5_20220831 10,2890.400233941336
5_20220831 11,2738.841018820276
5_20220831 12,2693.842229792483
5_20220831 13,2930.01151023462
5_20220831 14,2463.55018643935
5_20220831 15,2269.008956061871
5_20220831 16,2237.8000455594038
5_20220831 17,2350.698011807981
5_20220831 18,1977.6673592672716
5_20220831 19,1879.4119789507158
5_20220831 20,1786.7989406760316
5_20220831 21,1728.9705802718693
5_20220831 22,1692.225790914136
5_20220831 23,1692.225790914136
6_20220825 00,1183.448010654042
6_20220825 01,1011.0999006878866
6_20220825 02,1000.2036104455514
6_20220825 03,993.9832506163092
6_20220825 04,993.5551770706289
6_20220825 05,1020.7858269192095
6_20220825 06,1213.4167741184917
