num_date_time,answer
3_20220830 16,1668.4559860894526
3_20220830 17,1616.2846677309797
3_20220830 18,1742.5060696728565
3_20220830 19,1325.9882135524429
3_20220830 20,1296.66098734995
3_20220830 21,1131.5863291067328
3_20220830 22,1107.9139093565611
3_20220830 23,921.0611562697394
3_20220831 00,944.4511760509486
3_20220831 01,872.5970635435359
3_20220831 02,847.5287345689344
3_20220831 03,829.8821115586277
3_20220831 04,800.1326989571311
3_20220831 05,859.2540803878316
3_20220831 06,906.3689568714373
3_20220831 07,995.5383967445371
3_20220831 08,1144.5471054648979
3_20220831 09,1379.0008338204625
3_20220831 10,1420.0537140223532
3_20220831 11,1529.7219050397518
3_20220831 12,1584.8425629070132
3_20220831 13,1579.6194151023994
3_20220831 14,1645.0596554255287
3_20220831 15,1849.4773731860362
3_20220831 16,2039.0512582959252
3_20220831 17,2219.3740523536785
3_20220831 18,2462.3093810630417
3_20220831 19,2682.095650956036
3_20220831 20,2576.049609381469
3_20220831 21,1959.6568727414817
3_20220831 22,1399.3931352397683
3_20220831 23,1061.7612772812715
4_20220825 00,680.8053789651885
4_20220825 01,704.1918895324748
4_20220825 02,677.9233870057515
4_20220825 03,641.7778213652398
4_20220825 04,689.9056089442802
4_20220825 05,669.9949978823502
4_20220825 06,751.6197734475985
4_20220825 07,814.7698276247551
4_20220825 08,1048.449552873538
4_20220825 09,1248.4177182032267
4_20220825 10,1377.636803391011
4_20220825 11,1378.5277512648847
4_20220825 12,1369.4831715871342
4_20220825 13,1340.1702653496634
4_20220825 14,1280.2192663216617
4_20220825 15,1260.0528858472157
4_20220825 16,1262.0898302831604
4_20220825 17,1163.1670202486525
4_20220825 18,1023.4873352424136
4_20220825 19,858.9695942108385
4_20220825 20,781.0286662183767
4_20220825 21,737.6039672632633
4_20220825 22,717.9333490354536
4_20220825 23,679.2108497673005
4_20220826 00,676.7067467507551
4_20220826 01,670.652962780497
4_20220826 02,668.7767163794467
4_20220826 03,672.9956318450857
4_20220826 04,672.6976877484593
4_20220826 05,704.0084252080021
4_20220826 06,760.4331699991812
4_20220826 07,803.5249890458324
4_20220826 08,1075.857332695481
4_20220826 09,1278.8476426013003
4_20220826 10,1369.7640011052079
4_20220826 11,1443.2378228540324
4_20220826 12,1376.9333596006172
4_20220826 13,1402.2004984737132
4_20220826 14,1372.942784902558
4_20220826 15,1393.2748157607757
4_20220826 16,1345.847239394145
4_20220826 17,1190.818998536542
4_20220826 18,1091.0965001033746
4_20220826 19,907.5172579221509
4_20220826 20,807.059429144024
4_20220826 21,755.9673847339815
4_20220826 22,763.156537005665
4_20220826 23,697.0992468982507
4_20220827 00,677.8826961038408
4_20220827 01,678.3951347835593
4_20220827 02,680.930405430771
4_20220827 03,680.5032254735437
4_20220827 04,664.3057167659069
4_20220827 05,704.8261034739313
4_20220827 06,756.1086950545347
4_20220827 07,842.2773514811955
4_20220827 08,1057.2366292195845
4_20220827 09,1239.6612361449415
4_20220827 10,1374.7919128445037
4_20220827 11,1361.918561436981
4_20220827 12,1385.443720276764
4_20220827 13,1378.6791043588755
4_20220827 14,1331.8808925571602
4_20220827 15,1323.4034174814901
4_20220827 16,1312.3332454269048
4_20220827 17,1210.6655978022366
4_20220827 18,1060.3570618336394
4_20220827 19,889.6927990050024
4_20220827 20,786.1645667677328
4_20220827 21,771.8171098663332
4_20220827 22,751.5133220759595
4_20220827 23,712.9074790880474
4_20220828 00,688.5561549666744
4_20220828 01,703.4241236021259
4_20220828 02,699.7271374308241
4_20220828 03,710.5359459498727
4_20220828 04,722.7256460757012
4_20220828 05,724.432813474931
4_20220828 06,786.0733020928723
4_20220828 07,853.6112565486176
4_20220828 08,1069.8957722935506
4_20220828 09,1249.785841245862
4_20220828 10,1357.5856643367492
4_20220828 11,1379.414317892215
4_20220828 12,1398.1765722983778
4_20220828 13,1397.3668501969353
4_20220828 14,1359.6937220814573
4_20220828 15,1376.1484388172278
4_20220828 16,1328.7570543265772
4_20220828 17,1221.9498937155893
4_20220828 18,1097.4169103798679
4_20220828 19,883.0391717096346
4_20220828 20,812.3984661780839
4_20220828 21,777.7133605385455
4_20220828 22,752.7468129814357
4_20220828 23,715.6649883032899
4_20220829 00,756.9447732679819
4_20220829 01,735.6365995972873
4_20220829 02,748.042066256825
4_20220829 03,745.7958392054262
4_20220829 04,740.1411315536402
4_20220829 05,761.9349991962501
4_20220829 06,825.1663183907057
4_20220829 07,863.7032718123322
4_20220829 08,1088.0700783578827
4_20220829 09,1272.420967581276
4_20220829 10,1408.5495398622463
4_20220829 11,1418.6141464218192
4_20220829 12,1404.4019935093456
4_20220829 13,1380.9443220077028
4_20220829 14,1367.0725090663025
4_20220829 15,1370.2436472794818
4_20220829 16,1337.3651507538434
4_20220829 17,1251.5346753634672
4_20220829 18,1138.2340583825112
4_20220829 19,975.3250018167745
4_20220829 20,904.0770606986713
4_20220829 21,826.1610515095654
4_20220829 22,814.1389739803972
4_20220829 23,766.6285546622273
4_20220830 00,751.6117614172883
4_20220830 01,743.7998756182011
4_20220830 02,729.921351885185
4_20220830 03,742.2996124106705
4_20220830 04,762.9190123417138
4_20220830 05,771.5565183485566
4_20220830 06,815.3210385122491
4_20220830 07,875.1533269543901
4_20220830 08,1130.803168324354
4_20220830 09,1296.6560292641855
4_20220830 10,1404.0265957722
4_20220830 11,1394.9321749369076
4_20220830 12,1379.8018449647416
4_20220830 13,1358.9790561638868
4_20220830 14,1315.1688134817878
4_20220830 15,1351.8725982278386
4_20220830 16,1319.652133081607
4_20220830 17,1267.5731692053064
4_20220830 18,1137.021187332824
4_20220830 19,977.0950271035883
4_20220830 20,918.6346943220431
4_20220830 21,828.8213466235599
4_20220830 22,802.6806097751506
4_20220830 23,720.612838352094
4_20220831 00,719.975082211229
4_20220831 01,720.6778240551151
4_20220831 02,723.6037547288253
4_20220831 03,751.8268785384562
4_20220831 04,739.7842688404944
4_20220831 05,755.2125828312596
4_20220831 06,777.1409164873564
4_20220831 07,856.5753510894747
4_20220831 08,1064.0020569053543
4_20220831 09,1237.4908577107942
4_20220831 10,1386.7489271442905
4_20220831 11,1398.021847300076
4_20220831 12,1387.2138895122403
4_20220831 13,1361.0250892752945
4_20220831 14,1326.36295504953
4_20220831 15,1319.1711228621916
4_20220831 16,1305.6058779595198
4_20220831 17,1241.0479077809953
4_20220831 18,1092.1537385444794
4_20220831 19,926.5544999562671
4_20220831 20,853.4028126810164
4_20220831 21,802.0478528783817
4_20220831 22,782.5098386999123
4_20220831 23,747.9732903869267
5_20220825 00,1959.1103219861523
5_20220825 01,1951.0226975953226
5_20220825 02,1980.9361749809477
5_20220825 03,1941.8103947845427
5_20220825 04,1846.7436694223982
5_20220825 05,1961.7198689876773
5_20220825 06,2043.0876465110948
5_20220825 07,2132.036739970629
5_20220825 08,2733.7833876582577
5_20220825 09,3184.9305701737812
5_20220825 10,3160.758314557989
5_20220825 11,3304.091141320212
5_20220825 12,3307.7583272233555
5_20220825 13,3473.8432678751424
5_20220825 14,3333.6854551028414
5_20220825 15,3047.7579074139894
5_20220825 16,2980.627153861832
5_20220825 17,2657.7305120441893
5_20220825 18,2107.036587190587
5_20220825 19,1775.8953681481523
5_20220825 20,1532.5913931781588
5_20220825 21,1510.471504725214
5_20220825 22,1605.964390900487
5_20220825 23,1459.9190266393312
5_20220826 00,1752.91932152189
5_20220826 01,1777.539797960469
5_20220826 02,1773.2471928760406
5_20220826 03,1610.1181915808274
5_20220826 04,1665.6487093037877
5_20220826 05,1782.0526140115774
5_20220826 06,1747.5122078158388
5_20220826 07,1977.105054213596
5_20220826 08,2676.1443951234455
5_20220826 09,3683.3367353673207
5_20220826 10,4221.727043166492
5_20220826 11,5574.219957638728
5_20220826 12,6560.3682856621
5_20220826 13,6351.067105789872
5_20220826 14,6156.110577496784
5_20220826 15,6510.510873191043
5_20220826 16,6170.00682986487
5_20220826 17,6338.187987599652
5_20220826 18,6165.572095718374
5_20220826 19,5539.644689598798
5_20220826 20,5529.0848296084405
5_20220826 21,3088.292667344194
5_20220826 22,1906.2249667396097
5_20220826 23,1960.3504979643499
5_20220827 00,1947.367197161521
5_20220827 01,1923.6576974249306
5_20220827 02,1692.9502538187621
5_20220827 03,1830.72177706122
5_20220827 04,1712.4763973474114
5_20220827 05,1924.572555901464
5_20220827 06,1900.5881799432532
5_20220827 07,2091.7842726271483
5_20220827 08,2697.325561591613
5_20220827 09,3306.258454894772
5_20220827 10,3838.803556661208
5_20220827 11,5998.987163182441
5_20220827 12,7045.083818688643
5_20220827 13,6999.706117847156
5_20220827 14,6903.78189247072
5_20220827 15,6771.368868100242
5_20220827 16,6874.327620673308
5_20220827 17,6785.415861864042
5_20220827 18,6405.989331479502
5_20220827 19,6141.071781897171
5_20220827 20,6093.079183181591
5_20220827 21,3244.395085551864
5_20220827 22,1824.3146114948404
5_20220827 23,1705.4518630307584
5_20220828 00,1454.897034110699
5_20220828 01,1673.3668388665044
5_20220828 02,1712.1153687393187
5_20220828 03,1677.9928877617388
5_20220828 04,1729.6182259874251
5_20220828 05,1726.9426141855324
5_20220828 06,1984.1717983805247
5_20220828 07,2470.209127594629
5_20220828 08,4273.0756893649
5_20220828 09,6199.665439973416
5_20220828 10,6418.779077414688
5_20220828 11,6728.1422736861305
5_20220828 12,7021.133383640786
5_20220828 13,7163.260336617446
5_20220828 14,7204.673749475748
5_20220828 15,7215.367906402803
5_20220828 16,7058.693923462657
5_20220828 17,6876.931789347534
5_20220828 18,3695.1449849570286
5_20220828 19,2377.236106737731
5_20220828 20,2166.378333838244
5_20220828 21,1967.027199356759
5_20220828 22,1733.7921838402376
5_20220828 23,1718.7839373164154
5_20220829 00,1849.0982546674413
5_20220829 01,1782.5469803186006
5_20220829 02,1834.433238364979
5_20220829 03,1852.6921726863407
5_20220829 04,1749.2113726433904
5_20220829 05,1841.1966487588436
5_20220829 06,1824.794307659714
5_20220829 07,1732.355567194981
5_20220829 08,1778.826613795007
5_20220829 09,1910.9705940915142
5_20220829 10,1859.8120250031945
5_20220829 11,1871.8025894042787
5_20220829 12,1991.6540135102807
5_20220829 13,1977.1290147190323
5_20220829 14,1683.831857064898
5_20220829 15,1690.6694844935303
5_20220829 16,1627.0107447974556
5_20220829 17,1834.6498542769339
5_20220829 18,1784.4901260815723
5_20220829 19,1797.1659386525246
5_20220829 20,1679.3885251511877
5_20220829 21,1685.004769385186
5_20220829 22,1652.5586690515563
5_20220829 23,1599.8597824761623
5_20220830 00,1823.030622987925
5_20220830 01,1806.0992287240028
5_20220830 02,1818.8733942301053
5_20220830 03,1847.728591275339
5_20220830 04,1828.9486631994127
5_20220830 05,1864.8769236469184
5_20220830 06,1871.6792080699015
5_20220830 07,2080.1528424193516
5_20220830 08,2125.7826497736387
5_20220830 09,2051.8499035942345
5_20220830 10,2186.2153647829687
5_20220830 11,2337.289824984189
5_20220830 12,2186.566431748212
5_20220830 13,2247.0710909933673
5_20220830 14,1917.8969709548076
5_20220830 15,1725.722215999626
5_20220830 16,1776.0038820079121
5_20220830 17,1930.0802501397861
5_20220830 18,1837.0994568837032
5_20220830 19,1886.4397694497409
5_20220830 20,1835.9550336312075
5_20220830 21,1643.0320886680863
5_20220830 22,1617.424164985002
5_20220830 23,1565.39649103194
5_20220831 00,1746.3284483124967
5_20220831 01,1781.6696162627477
5_20220831 02,1771.7613698503926
5_20220831 03,1785.1962518836233
5_20220831 04,1761.7178821265124
5_20220831 05,1794.9005522799255
5_20220831 06,1800.3114539790513
5_20220831 07,2021.184819140687
5_20220831 08,2201.155299907986
5_20220831 09,2313.7780979718927
5_20220831 10,2648.4342891631686
5_20220831 11,3031.91708954256
5_20220831 12,2830.464020741229
5_20220831 13,2939.069863838438
5_20220831 14,2486.1293168012776
5_20220831 15,2483.654180589386
5_20220831 16,2333.668196252735
5_20220831 17,2411.1676041814203
5_20220831 18,2067.9175067397537
5_20220831 19,1798.992766142304
5_20220831 20,1725.2937588529019
5_20220831 21,1656.7731691843949
5_20220831 22,1587.1580167245766
5_20220831 23,1665.6706436738382
6_20220825 00,1194.731484650071
6_20220825 01,1022.2569762971619
6_20220825 02,1015.4091502600022
6_20220825 03,994.465467993378
6_20220825 04,971.362345512825
6_20220825 05,1029.4547664849767
6_20220825 06,1174.990736300998
