num_date_time,answer
1_20220828 04,1461.0201196160665
1_20220828 05,1506.1005165143774
1_20220828 06,1479.1786404794045
1_20220828 07,1614.5630105804087
1_20220828 08,1848.795360110376
1_20220828 09,2410.457854740019
1_20220828 10,3048.9874623387486
1_20220828 11,3247.88170129793
1_20220828 12,3464.5413921169375
1_20220828 13,3458.3661343362787
1_20220828 14,3473.3646332100384
1_20220828 15,3359.112736906211
1_20220828 16,3291.655020957141
1_20220828 17,3132.3504002509067
1_20220828 18,2690.651975236739
1_20220828 19,2440.6441110243195
1_20220828 20,2281.4673995067897
1_20220828 21,2073.932302139322
1_20220828 22,1676.360438723681
1_20220828 23,2021.2210714384478
1_20220829 00,2301.45590290152
1_20220829 01,2212.464975016872
1_20220829 02,2019.060185351738
1_20220829 03,1982.5384176722325
1_20220829 04,2027.7714237581533
1_20220829 05,2155.668026523034
1_20220829 06,2173.7750241681015
1_20220829 07,2352.009300217111
1_20220829 08,2636.1882340359007
1_20220829 09,3052.6111784719164
1_20220829 10,3879.0704982616544
1_20220829 11,4112.255426874286
1_20220829 12,4135.6868996928815
1_20220829 13,4140.988432505194
1_20220829 14,4082.631530438175
1_20220829 15,4127.146427457092
1_20220829 16,4154.681496523663
1_20220829 17,3337.122407736381
1_20220829 18,2380.4921190206223
1_20220829 19,2388.1993846528694
1_20220829 20,2233.8011541149203
1_20220829 21,1986.8361435171257
1_20220829 22,1661.765364319885
1_20220829 23,2027.564006693311
1_20220830 00,2195.4066534512135
1_20220830 01,2106.332531041007
1_20220830 02,1924.7531202916869
1_20220830 03,1606.330299421613
1_20220830 04,1670.6755422389222
1_20220830 05,1826.3641266386428
1_20220830 06,2028.8133095083783
1_20220830 07,2333.3565171605514
1_20220830 08,2713.202547874404
1_20220830 09,3171.6221853464526
1_20220830 10,3993.621171809755
1_20220830 11,4190.752307019715
1_20220830 12,4151.743526249638
1_20220830 13,4214.662489342699
1_20220830 14,4102.550781132171
1_20220830 15,4120.283917921728
1_20220830 16,4120.813930174818
1_20220830 17,3470.6694828555324
1_20220830 18,2481.9095967933417
1_20220830 19,2320.382552011732
1_20220830 20,2333.8792724467676
1_20220830 21,1874.5632196144716
1_20220830 22,1576.1274232985472
1_20220830 23,1940.6375137010214
1_20220831 00,1961.9299909992687
1_20220831 01,1867.9322974603813
1_20220831 02,1756.3887900803281
1_20220831 03,1736.1074036554012
1_20220831 04,1747.5280697641178
1_20220831 05,1852.6032813895345
1_20220831 06,2008.8836160298101
1_20220831 07,2273.2852906393073
1_20220831 08,2669.2388614799193
1_20220831 09,3129.765681548205
1_20220831 10,4141.702948788437
1_20220831 11,4299.562312261614
1_20220831 12,4308.781100095184
1_20220831 13,4317.675225176784
1_20220831 14,4314.404892529531
1_20220831 15,4183.676485261838
1_20220831 16,4170.440201755797
1_20220831 17,3590.000654604261
1_20220831 18,2650.6983807713445
1_20220831 19,2479.8615131517104
1_20220831 20,2339.154192581015
1_20220831 21,1990.3900321959404
1_20220831 22,1661.0270547079679
1_20220831 23,1880.4627254478414
2_20220825 00,1278.53547368832
2_20220825 01,1319.181248199
2_20220825 02,1275.568700210557
2_20220825 03,1248.4610982660988
2_20220825 04,1340.4830160500876
2_20220825 05,1309.8768486227925
2_20220825 06,1370.3785049722176
2_20220825 07,1313.4858870042483
2_20220825 08,1850.33931028571
2_20220825 09,2079.850551503756
2_20220825 10,2236.9472754285794
2_20220825 11,2208.2647407062213
2_20220825 12,2258.9707640754136
2_20220825 13,2264.008833648164
2_20220825 14,2330.8855677853785
2_20220825 15,2224.1875757495213
2_20220825 16,2224.195244026723
2_20220825 17,2130.3492791077033
2_20220825 18,2180.0186490659116
2_20220825 19,1902.0961198603125
2_20220825 20,1824.301634213225
2_20220825 21,1606.0538770024175
2_20220825 22,1037.0304785159644
2_20220825 23,1325.1982079253671
2_20220826 00,1319.2582503273923
2_20220826 01,1304.4864192874431
2_20220826 02,1308.6000882399449
2_20220826 03,1284.9207030258497
2_20220826 04,1298.1718888171276
2_20220826 05,1223.0984164921567
2_20220826 06,1231.4355530321989
2_20220826 07,1205.0808873681444
2_20220826 08,1964.791397868108
2_20220826 09,1986.6751797365916
2_20220826 10,2160.582047097421
2_20220826 11,2287.4309347288413
2_20220826 12,2148.3629713154464
2_20220826 13,2120.6923875571797
2_20220826 14,2087.726073081995
2_20220826 15,2148.7069373011846
2_20220826 16,2182.072478271086
2_20220826 17,1870.5582363373628
2_20220826 18,2020.1329888235812
2_20220826 19,1599.632169851718
2_20220826 20,1674.5933618043478
2_20220826 21,1480.2195590621752
2_20220826 22,893.1973701229233
2_20220826 23,1226.3666512375705
2_20220827 00,1323.8101619439412
2_20220827 01,1312.6106215651798
2_20220827 02,1334.9658638822543
2_20220827 03,1309.0957237960783
2_20220827 04,1261.5114349377607
2_20220827 05,1052.2234221016388
2_20220827 06,1035.2568213103239
2_20220827 07,960.6798220717117
2_20220827 08,1721.3456217810703
2_20220827 09,2044.0139626014354
2_20220827 10,2103.796779467466
2_20220827 11,2184.0315074305363
2_20220827 12,2248.1950041096848
2_20220827 13,2279.255949427101
2_20220827 14,2283.1188323359224
2_20220827 15,2282.2308947604574
2_20220827 16,2293.302801219087
2_20220827 17,2022.897371907832
2_20220827 18,1958.1189302958153
2_20220827 19,1592.5765155550112
2_20220827 20,1434.9883783175533
2_20220827 21,1082.4333186457254
2_20220827 22,870.8166838356534
2_20220827 23,1102.5383154219246
2_20220828 00,1248.816692144756
2_20220828 01,1209.25808663614
2_20220828 02,1275.7115218410504
2_20220828 03,1193.6593761475513
2_20220828 04,1137.357796149321
2_20220828 05,916.4315365055915
2_20220828 06,814.6875489184903
2_20220828 07,753.7970374237925
2_20220828 08,1540.1457060604198
2_20220828 09,1961.8328066538584
2_20220828 10,2030.8732462071976
2_20220828 11,2072.296053437999
2_20220828 12,2194.0722025164664
2_20220828 13,2142.701270430451
2_20220828 14,2198.862061673249
2_20220828 15,2307.8462421127865
2_20220828 16,2194.3005994206046
2_20220828 17,1998.9205598636297
2_20220828 18,1968.8862155362608
2_20220828 19,1523.1337720185973
2_20220828 20,1140.3736089583963
2_20220828 21,959.6997027193012
2_20220828 22,832.7888285050991
2_20220828 23,1254.7382654304133
2_20220829 00,1166.5662767915035
2_20220829 01,1179.2074176962983
2_20220829 02,1172.9751801635869
2_20220829 03,1058.0613016480881
2_20220829 04,1146.797440960176
2_20220829 05,1146.6501764277375
2_20220829 06,1208.6807302915238
2_20220829 07,1234.9510062139414
2_20220829 08,1489.2503650368676
2_20220829 09,1472.205652428835
2_20220829 10,1657.9576444362092
2_20220829 11,1654.2771289939974
2_20220829 12,1498.159555525306
2_20220829 13,1670.0209584160261
2_20220829 14,1524.7515397452696
2_20220829 15,1451.3156637925847
2_20220829 16,1477.9225652190146
2_20220829 17,1497.1791603468018
2_20220829 18,1384.2720993285416
2_20220829 19,1443.8193757890624
2_20220829 20,1244.711780035286
2_20220829 21,997.7071456004319
2_20220829 22,748.1746133481244
2_20220829 23,1131.4222616272546
2_20220830 00,1260.8611697772074
2_20220830 01,1288.4610706336464
2_20220830 02,1290.531314998305
2_20220830 03,1298.5542184112746
2_20220830 04,1287.3282615902679
2_20220830 05,975.0028099851894
2_20220830 06,886.9290475538827
2_20220830 07,901.7154540306933
2_20220830 08,1682.1657173438716
2_20220830 09,2010.8330021775298
2_20220830 10,2184.520609065857
2_20220830 11,2081.664271802393
2_20220830 12,2074.86917834755
2_20220830 13,2206.274201842285
2_20220830 14,2218.4623957471445
2_20220830 15,2397.449192970426
2_20220830 16,2390.053541919861
2_20220830 17,2375.727029899091
2_20220830 18,2342.528918418706
2_20220830 19,2065.796576357057
2_20220830 20,1829.391522377313
2_20220830 21,1680.2217099422244
2_20220830 22,971.0301657503412
2_20220830 23,1274.9910384466862
2_20220831 00,1345.6208075744037
2_20220831 01,1327.8836327700196
2_20220831 02,1328.1306041256335
2_20220831 03,1359.7136288366285
2_20220831 04,1352.5724898097467
2_20220831 05,1321.838686689521
2_20220831 06,1293.7297063449996
2_20220831 07,1248.8317092678978
2_20220831 08,1864.072633018681
2_20220831 09,2093.3579386989804
2_20220831 10,2320.7274205910985
2_20220831 11,2087.948166158174
2_20220831 12,2075.4398448970937
2_20220831 13,2198.8121061276815
2_20220831 14,2199.5038247641064
2_20220831 15,2223.1618220383757
2_20220831 16,2249.994545814481
2_20220831 17,2026.517307627211
2_20220831 18,2063.136970452574
2_20220831 19,1733.543185445198
2_20220831 20,1748.949900999272
2_20220831 21,1596.715812882052
2_20220831 22,956.7300371208589
2_20220831 23,1304.5900795157806
3_20220825 00,1076.327960500344
3_20220825 01,1039.717162277511
3_20220825 02,1009.9286643114219
3_20220825 03,900.8523368143909
3_20220825 04,886.1564861093173
3_20220825 05,915.9297265955317
3_20220825 06,891.536486844162
3_20220825 07,1022.8447736964828
3_20220825 08,1159.723153685927
3_20220825 09,1241.7636458709042
3_20220825 10,1287.190773937127
3_20220825 11,1408.57244375888
3_20220825 12,1317.980044419065
3_20220825 13,1486.937906826528
3_20220825 14,1563.0139799228723
3_20220825 15,1770.9061342033783
3_20220825 16,2065.5627918599903
3_20220825 17,2079.4588701799225
3_20220825 18,2412.608975348903
3_20220825 19,2551.0047305665503
3_20220825 20,2673.0864069022023
3_20220825 21,1929.3696242092603
3_20220825 22,1297.5470166294044
3_20220825 23,917.8703520473947
3_20220826 00,1010.8767176127528
3_20220826 01,969.7743429156375
3_20220826 02,987.1940872640873
3_20220826 03,923.4777014231421
3_20220826 04,895.3976717651306
3_20220826 05,945.4106595769931
3_20220826 06,906.6704227187689
3_20220826 07,995.7952097736477
3_20220826 08,1158.4572249780526
3_20220826 09,1230.6739556038358
3_20220826 10,1326.897632671724
3_20220826 11,1375.4725985064515
3_20220826 12,1390.0717681551082
3_20220826 13,1534.210355726057
3_20220826 14,1649.9516004542336
3_20220826 15,1797.5382365941298
3_20220826 16,1978.0979553855218
3_20220826 17,1991.2059224107236
3_20220826 18,2551.7216997397095
3_20220826 19,2678.5762350078608
3_20220826 20,2737.0069997306546
3_20220826 21,1996.658357228683
3_20220826 22,1346.4991886912637
3_20220826 23,1027.5765056449502
3_20220827 00,1094.6660155984991
3_20220827 01,984.1136691821312
3_20220827 02,1124.6037564665296
3_20220827 03,947.5858300941085
3_20220827 04,886.15611121197
3_20220827 05,849.2452626600796
3_20220827 06,867.4161399417542
3_20220827 07,925.8950373629078
3_20220827 08,1079.4325434344025
3_20220827 09,1091.0531674550555
3_20220827 10,1260.748704527772
3_20220827 11,1292.1937932088347
3_20220827 12,1397.839736585329
3_20220827 13,1500.3012031004096
3_20220827 14,1603.4242395276558
3_20220827 15,1738.0506349288696
3_20220827 16,1910.1542468304249
3_20220827 17,1981.4101677019025
3_20220827 18,2365.4496537272703
3_20220827 19,2504.159450664037
3_20220827 20,2436.4095215487932
3_20220827 21,1657.9018875643042
3_20220827 22,1244.2237341539314
3_20220827 23,945.6859798598693
3_20220828 00,1026.8925047617577
3_20220828 01,981.0666901706587
3_20220828 02,940.8196855577999
3_20220828 03,941.8561908408024
3_20220828 04,907.0974223002718
3_20220828 05,876.9181186424921
3_20220828 06,850.6536359743333
3_20220828 07,898.6922359965666
3_20220828 08,1057.6564292687983
3_20220828 09,1121.8254534711546
3_20220828 10,1301.0963420814776
3_20220828 11,1329.2168808893052
3_20220828 12,1326.740232621557
3_20220828 13,1464.3547654157305
3_20220828 14,1597.5080422327758
3_20220828 15,1806.0331359433337
3_20220828 16,1960.9840410542774
3_20220828 17,2112.9536907853058
3_20220828 18,2406.6858211266176
3_20220828 19,2396.9375842196337
3_20220828 20,2153.260955198869
3_20220828 21,1669.6108196647
3_20220828 22,1267.993147177597
3_20220828 23,1188.9347397656952
3_20220829 00,1148.0317399664946
3_20220829 01,1102.5019054671704
3_20220829 02,1027.5644965236959
3_20220829 03,1003.2058091149536
3_20220829 04,964.180032525047
3_20220829 05,949.2805868120113
3_20220829 06,1023.9673337888196
3_20220829 07,1011.6718573172601
3_20220829 08,1179.4334069849347
3_20220829 09,1323.118863322877
3_20220829 10,1392.38683781575
3_20220829 11,1369.6881765036653
3_20220829 12,1359.9270435780554
3_20220829 13,1350.1416747067644
3_20220829 14,1327.064224096119
3_20220829 15,1289.423831685665
3_20220829 16,1271.545515390815
3_20220829 17,1234.6826249436122
3_20220829 18,1241.2193502984626
3_20220829 19,1470.7762731285202
3_20220829 20,1308.7993496206084
3_20220829 21,1167.419308375118
3_20220829 22,1029.1521231227948
3_20220829 23,955.3139384999215
3_20220830 00,958.8077096725688
3_20220830 01,903.5591588149692
3_20220830 02,861.1398776201289
3_20220830 03,872.3968551210967
3_20220830 04,871.8367883197197
3_20220830 05,907.5619980585594
3_20220830 06,992.2891205246884
3_20220830 07,1103.04445572404
3_20220830 08,1212.4507917997712
3_20220830 09,1443.5849534744166
3_20220830 10,1512.609452240282
3_20220830 11,1580.2814803198805
3_20220830 12,1605.2473743751843
3_20220830 13,1660.9727653393043
3_20220830 14,1726.3634710196666
3_20220830 15,1703.3127904653593
3_20220830 16,1683.9100437519303
3_20220830 17,1589.5367229225867
3_20220830 18,1774.7578530263925
3_20220830 19,1325.482149577107
3_20220830 20,1348.7617210625726
3_20220830 21,1084.4957663145242
3_20220830 22,1050.714796633731
3_20220830 23,885.3895395071818
3_20220831 00,940.5630806470317
3_20220831 01,856.8334182771064
3_20220831 02,848.8790250077815
3_20220831 03,842.909772633795
3_20220831 04,811.7775333006841
3_20220831 05,853.5879072924907
3_20220831 06,875.574386291039
3_20220831 07,1010.7304317647915
3_20220831 08,1130.5499505560565
3_20220831 09,1362.0089640748176
3_20220831 10,1459.1586817042748
3_20220831 11,1547.2712805891401
3_20220831 12,1584.4395688732475
3_20220831 13,1599.0078738896905
3_20220831 14,1673.5967991978453
3_20220831 15,1846.208601783157
3_20220831 16,2039.4122097437005
3_20220831 17,2124.507955503839
3_20220831 18,2406.4477347642674
3_20220831 19,2636.537000725603
3_20220831 20,2512.1340096761023
3_20220831 21,1980.5202346362753
3_20220831 22,1379.3436602375727
3_20220831 23,1036.537445124214
4_20220825 00,692.6673468625249
4_20220825 01,700.1188858841352
4_20220825 02,676.6913386709705
4_20220825 03,649.1145286929515
4_20220825 04,691.6658146080912
4_20220825 05,671.5724459183176
4_20220825 06,754.5218751188777
4_20220825 07,817.0196997832242
4_20220825 08,1056.6822917986412
4_20220825 09,1261.2208616477465
4_20220825 10,1397.5801588661823
4_20220825 11,1399.7894544790754
4_20220825 12,1389.7913941286595
4_20220825 13,1329.9576798353226
4_20220825 14,1258.4579120881365
4_20220825 15,1231.9652551020674
4_20220825 16,1229.7977131007883
4_20220825 17,1171.9535967517834
4_20220825 18,1018.6578639539533
4_20220825 19,850.1234429951404
4_20220825 20,781.8789475537226
4_20220825 21,738.0241632195938
4_20220825 22,724.531961949871
4_20220825 23,672.71656094232
4_20220826 00,670.7404388536363
4_20220826 01,679.7516217704684
4_20220826 02,678.262000116734
4_20220826 03,674.1744395665313
4_20220826 04,685.3234630929533
4_20220826 05,715.8876444775808
4_20220826 06,787.6791740380534
4_20220826 07,802.7071193472719
4_20220826 08,1056.970776458688
4_20220826 09,1302.6215862880429
4_20220826 10,1385.4845486565193
4_20220826 11,1478.6046132626932
4_20220826 12,1389.3070705633236
4_20220826 13,1409.4815990269437
4_20220826 14,1368.1534137379342
4_20220826 15,1384.425132245914
4_20220826 16,1333.4363585567462
4_20220826 17,1204.2729072467575
4_20220826 18,1088.6641946539153
4_20220826 19,906.872428088636
4_20220826 20,801.6786805487301
4_20220826 21,770.454770518553
4_20220826 22,757.0587858590296
4_20220826 23,684.3992702165542
4_20220827 00,678.8488933698867
4_20220827 01,675.3249692481638
4_20220827 02,706.1420469610016
4_20220827 03,692.2766339952316
4_20220827 04,679.1965672373423
4_20220827 05,706.4068056945185
4_20220827 06,768.3189248802398
4_20220827 07,817.3345365365732
4_20220827 08,1048.0616268621502
4_20220827 09,1242.5251207912493
4_20220827 10,1373.6958198304715
4_20220827 11,1386.0365113962666
4_20220827 12,1413.863786861934
4_20220827 13,1365.6598496313445
4_20220827 14,1326.5973682316683
4_20220827 15,1281.303690672033
4_20220827 16,1258.8656548008064
4_20220827 17,1191.4303904816009
4_20220827 18,1038.9186424809548
4_20220827 19,880.1178121992212
4_20220827 20,791.1386257947732
4_20220827 21,763.408635099334
4_20220827 22,745.11888020077
4_20220827 23,709.8272846171085
4_20220828 00,687.9653970817797
4_20220828 01,699.1699450308475
4_20220828 02,704.3140054102554
4_20220828 03,704.9382887770753
4_20220828 04,706.3822050645774
4_20220828 05,736.8987383741269
4_20220828 06,798.0053132392047
4_20220828 07,837.0725922116105
4_20220828 08,1046.4299647579112
4_20220828 09,1236.6766448360202
4_20220828 10,1357.4756065592571
4_20220828 11,1390.9144807197904
4_20220828 12,1416.8643430533218
4_20220828 13,1396.755534291676
4_20220828 14,1347.1165478904497
4_20220828 15,1369.5909088870362
4_20220828 16,1351.6565792199592
4_20220828 17,1219.3124932600954
4_20220828 18,1081.7421970227535
4_20220828 19,873.3561255475165
4_20220828 20,804.3752889853204
4_20220828 21,759.5369026047221
4_20220828 22,754.8049495024915
4_20220828 23,723.3338737331904
4_20220829 00,744.4401387198534
4_20220829 01,716.7647869412327
4_20220829 02,738.6602305853075
4_20220829 03,733.744616364968
4_20220829 04,740.2017729408807
4_20220829 05,771.2199559741063
4_20220829 06,842.1412866497956
4_20220829 07,870.6136863463307
4_20220829 08,1091.0416274632967
4_20220829 09,1285.6133464590264
4_20220829 10,1404.3938179032775
4_20220829 11,1428.481490793299
4_20220829 12,1406.1308122727728
4_20220829 13,1364.1949241931304
4_20220829 14,1344.0614114231146
4_20220829 15,1315.234504944043
4_20220829 16,1299.0511978838495
4_20220829 17,1248.251444369805
4_20220829 18,1129.2459668941854
4_20220829 19,968.6779904923856
4_20220829 20,891.9719336502693
4_20220829 21,808.3092800068907
4_20220829 22,799.7251624686111
4_20220829 23,742.0000727366829
4_20220830 00,746.8785516244662
4_20220830 01,744.7886265389823
4_20220830 02,728.140436226746
4_20220830 03,738.8111788764874
4_20220830 04,766.583541539977
4_20220830 05,781.7406104728906
4_20220830 06,847.6640667426282
4_20220830 07,891.2892492140776
4_20220830 08,1100.9422358967893
4_20220830 09,1281.6261169742954
4_20220830 10,1379.2556935915838
4_20220830 11,1396.554193829155
4_20220830 12,1382.920896298764
4_20220830 13,1336.9146826134834
4_20220830 14,1303.640757925603
4_20220830 15,1306.7383571295081
4_20220830 16,1304.5329654183536
4_20220830 17,1265.5975047176644
4_20220830 18,1103.892565219714
4_20220830 19,975.9499835429176
4_20220830 20,913.1745319870595
4_20220830 21,806.626321990032
4_20220830 22,794.4631826904422
4_20220830 23,732.6676023138856
4_20220831 00,731.8258813383351
4_20220831 01,729.0293790092605
4_20220831 02,714.9622432484374
4_20220831 03,746.4776924723238
4_20220831 04,752.4900312618121
4_20220831 05,770.7732173558355
4_20220831 06,790.9226273043621
4_20220831 07,840.5041719782984
4_20220831 08,1051.0058382073946
4_20220831 09,1246.3597800148834
4_20220831 10,1383.8770570681795
4_20220831 11,1420.482710677177
4_20220831 12,1408.6491520410832
4_20220831 13,1363.5997850218182
4_20220831 14,1320.129858949735
4_20220831 15,1295.5135690540562
4_20220831 16,1264.9703600903097
4_20220831 17,1210.0976021632107
4_20220831 18,1079.9524617492161
4_20220831 19,926.1677817481038
4_20220831 20,839.0199229047253
4_20220831 21,776.921347198552
4_20220831 22,760.8010313127207
4_20220831 23,750.486722515272
5_20220825 00,2009.7620861641046
5_20220825 01,2046.6710901720842
5_20220825 02,2038.3499356705465
5_20220825 03,1993.428030854014
5_20220825 04,1965.6064462492507
5_20220825 05,2067.740729172895
5_20220825 06,2029.214528655613
5_20220825 07,2268.1048063477265
5_20220825 08,2888.9498206708363
5_20220825 09,3474.835530360757
5_20220825 10,3417.983975681154
5_20220825 11,3610.315501566596
5_20220825 12,3589.8183516324966
5_20220825 13,3607.1013692536426
5_20220825 14,3450.057124898449
5_20220825 15,3452.1352659033487
5_20220825 16,2963.3415484114075
5_20220825 17,2506.516811232889
5_20220825 18,2148.6224748533773
5_20220825 19,1909.3809566597495
5_20220825 20,1730.9597010817927
5_20220825 21,1740.053466635096
5_20220825 22,1713.729127740725
5_20220825 23,1756.9027805932672
5_20220826 00,1958.3568739241646
5_20220826 01,1945.8919150787556
5_20220826 02,1898.9055981564602
5_20220826 03,1885.0045773716279
5_20220826 04,1885.4417379522495
5_20220826 05,1975.5515954115529
5_20220826 06,1847.431442171813
5_20220826 07,1917.688419739714
5_20220826 08,2671.5431405833806
5_20220826 09,3890.1323029839696
5_20220826 10,4529.186597134518
5_20220826 11,5577.490316442067
5_20220826 12,6588.049578713965
5_20220826 13,6484.754665855558
5_20220826 14,6127.178736018633
5_20220826 15,6351.004466422767
5_20220826 16,5990.817981261922
5_20220826 17,6267.546503926215
5_20220826 18,5814.928136738536
5_20220826 19,5320.241735399583
5_20220826 20,5057.625656045245
5_20220826 21,3078.213866629935
5_20220826 22,1914.6548566882311
5_20220826 23,1887.6870956205028
5_20220827 00,1969.054285495068
5_20220827 01,1926.8152572027318
5_20220827 02,1945.6274274054765
5_20220827 03,2020.0501254001163
5_20220827 04,1945.9261991173476
5_20220827 05,2044.9089771560734
5_20220827 06,1882.3550609263007
5_20220827 07,1891.2719075722898
5_20220827 08,2601.9604765849003
5_20220827 09,3660.998092562406
5_20220827 10,4262.895864896463
5_20220827 11,6175.662064140469
5_20220827 12,7332.9636627247455
5_20220827 13,7442.091033767541
5_20220827 14,7140.520292111391
5_20220827 15,6871.530101785475
5_20220827 16,6748.749423243192
5_20220827 17,6740.1323082980125
5_20220827 18,5591.15229587316
5_20220827 19,5179.9397012669415
5_20220827 20,5086.321168172986
5_20220827 21,2918.7338115950256
5_20220827 22,1795.7253476934168
5_20220827 23,1603.1233896020428
5_20220828 00,1621.8582077811875
5_20220828 01,1827.2000817506275
5_20220828 02,1758.9316902810901
5_20220828 03,1717.5858487838218
5_20220828 04,1770.1450827558438
5_20220828 05,1802.6279954889055
5_20220828 06,1953.5290473827313
5_20220828 07,2363.313070330503
5_20220828 08,4441.047471456569
5_20220828 09,6499.558945059845
5_20220828 10,6608.071465737091
5_20220828 11,6893.960112958102
5_20220828 12,7167.429759566813
5_20220828 13,7228.3241512561735
5_20220828 14,7311.308178447431
5_20220828 15,7346.525736791181
5_20220828 16,6990.631225538077
5_20220828 17,6214.192279578143
5_20220828 18,3695.720620936979
5_20220828 19,2585.5399154040306
5_20220828 20,2172.0059359458965
5_20220828 21,1699.5015508063932
5_20220828 22,1491.7464691125087
5_20220828 23,1485.3477705580701
5_20220829 00,1875.9391231690843
5_20220829 01,1826.1106720579312
5_20220829 02,1824.102460915531
5_20220829 03,1870.6969000832985
5_20220829 04,1837.4389232805831
5_20220829 05,1932.472326007968
5_20220829 06,1694.7597741446762
5_20220829 07,1760.6309295159265
5_20220829 08,1814.0278489951183
5_20220829 09,1885.7252930881584
5_20220829 10,1763.7051538150595
5_20220829 11,1734.6307115953489
5_20220829 12,1915.1783714954179
5_20220829 13,1750.2441738184116
5_20220829 14,1561.7679060413939
5_20220829 15,1478.95844848262
5_20220829 16,1658.1982891843568
5_20220829 17,1836.598195659938
5_20220829 18,1824.0207380904535
5_20220829 19,1671.1521865111708
5_20220829 20,1534.7015799886267
5_20220829 21,1522.5587976754073
5_20220829 22,1511.685541284946
5_20220829 23,1519.0791863978657
5_20220830 00,1812.6188691419059
5_20220830 01,1767.8483466594848
5_20220830 02,1805.8902177032783
5_20220830 03,1852.293135566178
5_20220830 04,1800.7059928935444
5_20220830 05,1804.9845231490754
5_20220830 06,1854.0537448235339
5_20220830 07,2066.2264305150666
5_20220830 08,2140.590286302363
5_20220830 09,1914.0697526744777
5_20220830 10,2085.1534086331535
5_20220830 11,2219.37702087128
5_20220830 12,1897.9330132574944
5_20220830 13,2166.305993510771
5_20220830 14,2053.6589764936307
5_20220830 15,1786.0745268624576
5_20220830 16,1998.5211986260947
5_20220830 17,2008.8109468697955
5_20220830 18,1855.6792944906147
5_20220830 19,1786.3752036600708
5_20220830 20,1835.4040940470854
5_20220830 21,1688.2756233989276
5_20220830 22,1572.330035729103
5_20220830 23,1585.063463415671
5_20220831 00,1871.658685725979
5_20220831 01,1860.8761784474138
5_20220831 02,1856.814652823512
5_20220831 03,1859.5938630832668
5_20220831 04,1877.049586512553
5_20220831 05,1916.7179910558573
5_20220831 06,1910.2005366036715
5_20220831 07,2061.4433309723686
5_20220831 08,2277.5447730346573
5_20220831 09,2364.8740636450966
5_20220831 10,2644.609671330928
5_20220831 11,2929.2836139647693
5_20220831 12,2758.4694823029467
5_20220831 13,2810.38277549191
5_20220831 14,2729.251203452037
5_20220831 15,2629.3306542006853
5_20220831 16,2449.124026203485
5_20220831 17,2384.5474955445247
5_20220831 18,1990.1164554824907
5_20220831 19,1888.156430818284
5_20220831 20,1831.2214405650432
5_20220831 21,1718.3572187281402
5_20220831 22,1582.552761088681
5_20220831 23,1614.1370183319486
6_20220825 00,1203.6431039121132
6_20220825 01,1037.9131448757032
6_20220825 02,1030.1312705962177
6_20220825 03,1004.9258907651142
6_20220825 04,982.5014174924723
6_20220825 05,1035.6332378413392
