num_date_time,answer
1_20220828 18,2788.017848128151
1_20220828 19,2398.9412062501297
1_20220828 20,2198.5567422771846
1_20220828 21,1976.767705389729
1_20220828 22,1521.9775363606698
1_20220828 23,1867.8492102721216
1_20220829 00,2192.360531860605
1_20220829 01,2159.1083591906963
1_20220829 02,2047.1581255636895
1_20220829 03,1983.9512438226852
1_20220829 04,2013.5248440166777
1_20220829 05,2135.74418657711
1_20220829 06,2368.2331438017754
1_20220829 07,2579.194737598269
1_20220829 08,2739.3157741321943
1_20220829 09,3028.628941522799
1_20220829 10,3955.7577100513536
1_20220829 11,4136.163287774884
1_20220829 12,4042.7921250825334
1_20220829 13,4228.263306451309
1_20220829 14,4204.191908001371
1_20220829 15,4100.644250045509
1_20220829 16,4078.279423274925
1_20220829 17,3520.501111669483
1_20220829 18,2672.3316929174252
1_20220829 19,2412.357599787418
1_20220829 20,2231.6890363999523
1_20220829 21,1918.1505197569584
1_20220829 22,1565.0299005553754
1_20220829 23,1902.180880761038
1_20220830 00,2129.316483709039
1_20220830 01,2080.4497816877515
1_20220830 02,1953.6713256730595
1_20220830 03,1767.5591873323147
1_20220830 04,1796.7396340444604
1_20220830 05,1886.9710527443167
1_20220830 06,2143.22945756208
1_20220830 07,2526.669689389679
1_20220830 08,2783.898134368523
1_20220830 09,3094.259829972043
1_20220830 10,4022.0080343766167
1_20220830 11,4251.240223815671
1_20220830 12,4232.031661440811
1_20220830 13,4251.240223815671
1_20220830 14,4244.084597414394
1_20220830 15,4166.901128234667
1_20220830 16,4040.753607901608
1_20220830 17,3665.9107567406654
1_20220830 18,2884.3727509716514
1_20220830 19,2427.1548941217443
1_20220830 20,2179.142023202784
1_20220830 21,1830.4593707230692
1_20220830 22,1480.8548356876308
1_20220830 23,1828.3156250085344
1_20220831 00,1975.9684753702347
1_20220831 01,1942.323149218479
1_20220831 02,1831.1592225551656
1_20220831 03,1800.9134480070827
1_20220831 04,1797.132787526307
1_20220831 05,1907.1480636557555
1_20220831 06,2126.500079111622
1_20220831 07,2543.4897120316355
1_20220831 08,2729.1023140929983
1_20220831 09,3034.070717714193
1_20220831 10,4128.740978870695
1_20220831 11,4262.360860439877
1_20220831 12,4268.244344661285
1_20220831 13,4284.53644565543
1_20220831 14,4258.009986557059
1_20220831 15,4154.462328601196
1_20220831 16,4128.495009268453
1_20220831 17,3648.5225505226836
1_20220831 18,2877.681082464711
1_20220831 19,2463.858898894659
1_20220831 20,2272.136300170826
1_20220831 21,1934.2326711113296
1_20220831 22,1603.5059248143834
1_20220831 23,1935.9681616485225
2_20220825 00,1304.1127497453904
2_20220825 01,1300.7353836801099
2_20220825 02,1294.459278058568
2_20220825 03,1269.611715103538
2_20220825 04,1297.572387549141
2_20220825 05,1293.653817691569
2_20220825 06,1328.8586914843863
2_20220825 07,1279.0062478808154
2_20220825 08,1863.0748652966197
2_20220825 09,2062.1936892184767
2_20220825 10,2216.120388324209
2_20220825 11,2180.1006085333865
2_20220825 12,2300.9873038089786
2_20220825 13,2247.928925752237
2_20220825 14,2275.9003117401635
2_20220825 15,2170.6349098803244
2_20220825 16,2226.896783934777
2_20220825 17,2168.4412080029365
2_20220825 18,2168.2913742213736
2_20220825 19,1953.0084022546348
2_20220825 20,1803.4731091123037
2_20220825 21,1587.0913615858233
2_20220825 22,1047.1473380054924
2_20220825 23,1334.6614934079223
2_20220826 00,1320.8817210779212
2_20220826 01,1325.8475568959082
2_20220826 02,1309.6253959676578
2_20220826 03,1277.1138674940937
2_20220826 04,1282.7131601288227
2_20220826 05,1196.9866050224182
2_20220826 06,1191.488033340047
2_20220826 07,1194.9277644094452
2_20220826 08,1919.7928823093057
2_20220826 09,2051.3199698343774
2_20220826 10,2158.6539723843634
2_20220826 11,2205.332569519124
2_20220826 12,2143.0290342970075
2_20220826 13,2195.1140545354797
2_20220826 14,2193.311653545638
2_20220826 15,2194.82108309977
2_20220826 16,2172.7651889778454
2_20220826 17,1997.6751284064721
2_20220826 18,2044.1756972145602
2_20220826 19,1675.29773012111
2_20220826 20,1712.8390920060833
2_20220826 21,1493.2186659960946
2_20220826 22,978.241495952925
2_20220826 23,1287.6565937506036
2_20220827 00,1291.9325187300817
2_20220827 01,1278.1193826520762
2_20220827 02,1306.4406263545966
2_20220827 03,1300.9582695575464
2_20220827 04,1252.3633069751063
2_20220827 05,1047.0892008787634
2_20220827 06,1096.6494512618192
2_20220827 07,1016.7672066787533
2_20220827 08,1704.323594807348
2_20220827 09,2003.3233242021267
2_20220827 10,2150.2050224046598
2_20220827 11,2224.6977815960913
2_20220827 12,2224.2089504816718
2_20220827 13,2271.5346364763723
2_20220827 14,2257.1118115828567
2_20220827 15,2274.393426741341
2_20220827 16,2271.6497021269306
2_20220827 17,2122.1741963929762
2_20220827 18,2057.860113483101
2_20220827 19,1576.7556149066738
2_20220827 20,1400.6799186207732
2_20220827 21,1126.7514594361878
2_20220827 22,816.7238117066191
2_20220827 23,1146.8600107296354
2_20220828 00,1230.9943699205444
2_20220828 01,1136.8233418626683
2_20220828 02,1198.7266298608538
2_20220828 03,1174.1356820694527
2_20220828 04,1108.8156057668775
2_20220828 05,929.2505867146513
2_20220828 06,921.8331065098912
2_20220828 07,856.4046273114263
2_20220828 08,1618.829707875727
2_20220828 09,1901.8182007509643
2_20220828 10,2022.362427441264
2_20220828 11,2058.6775330247046
2_20220828 12,2141.27020510639
2_20220828 13,2151.458605086155
2_20220828 14,2223.55039473405
2_20220828 15,2285.865744956006
2_20220828 16,2173.256595876388
2_20220828 17,2020.0155954260465
2_20220828 18,1989.3347011504331
2_20220828 19,1540.8054753852653
2_20220828 20,1177.645933817237
2_20220828 21,1042.9437952646854
2_20220828 22,795.9876760145632
2_20220828 23,1189.256773126472
2_20220829 00,1187.916056117849
2_20220829 01,1179.5851839985387
2_20220829 02,1180.1511465911651
2_20220829 03,1145.725678194798
2_20220829 04,1176.4974560847672
2_20220829 05,1111.8903055828753
2_20220829 06,1153.255417553932
2_20220829 07,1189.99169738519
2_20220829 08,1525.4822057386516
2_20220829 09,1480.1175121864917
2_20220829 10,1677.87518288732
2_20220829 11,1589.668034933698
2_20220829 12,1457.488548862171
2_20220829 13,1633.6551177548238
2_20220829 14,1483.2919320458775
2_20220829 15,1441.4740012347788
2_20220829 16,1474.9795499571785
2_20220829 17,1425.9237881638062
2_20220829 18,1367.3305071414964
2_20220829 19,1380.381185766576
2_20220829 20,1211.8020940648478
2_20220829 21,1029.1524760952846
2_20220829 22,784.0367855844592
2_20220829 23,1096.105898679896
2_20220830 00,1251.959348023196
2_20220830 01,1278.390378111067
2_20220830 02,1325.526814640308
2_20220830 03,1298.730393187935
2_20220830 04,1231.6123709024623
2_20220830 05,1005.2170512799521
2_20220830 06,933.0733949219277
2_20220830 07,990.4157192969994
2_20220830 08,1768.0738638280745
2_20220830 09,2044.3027643334897
2_20220830 10,2232.5196892422846
2_20220830 11,2217.146708215477
2_20220830 12,2202.9998343796656
2_20220830 13,2287.143553802693
2_20220830 14,2265.0234395251464
2_20220830 15,2379.029893858083
2_20220830 16,2379.8557211283432
2_20220830 17,2301.3331576336786
2_20220830 18,2288.4489304915182
2_20220830 19,2072.156463586022
2_20220830 20,1890.2524273636543
2_20220830 21,1699.8495310267347
2_20220830 22,993.4135151431415
2_20220830 23,1252.0838223337973
2_20220831 00,1329.4772007107777
2_20220831 01,1331.5885240863572
2_20220831 02,1310.9635265771522
2_20220831 03,1304.0581936531144
2_20220831 04,1294.5660250003784
2_20220831 05,1273.0595453634198
2_20220831 06,1234.6430963419352
2_20220831 07,1208.6814340061576
2_20220831 08,1806.135385965712
2_20220831 09,2019.1047406505038
2_20220831 10,2244.2336453375083
2_20220831 11,2187.4773910198896
2_20220831 12,2158.2489604360203
2_20220831 13,2189.0799737035536
2_20220831 14,2177.128582387767
2_20220831 15,2214.08092282559
2_20220831 16,2199.2548731227243
2_20220831 17,2109.3841644400754
2_20220831 18,2076.5738648670267
2_20220831 19,1781.295181251972
2_20220831 20,1779.9306542812744
2_20220831 21,1619.1704231679867
2_20220831 22,990.566459611054
2_20220831 23,1259.5584081319944
3_20220825 00,1049.9151741438166
3_20220825 01,1040.8343649533786
3_20220825 02,1038.3763266803173
3_20220825 03,894.1673554274852
3_20220825 04,893.7595947307748
3_20220825 05,920.3307771558099
3_20220825 06,924.1115516988419
3_20220825 07,1030.6597997076717
3_20220825 08,1179.091271020582
3_20220825 09,1278.2871517509382
3_20220825 10,1294.959201280015
3_20220825 11,1385.4012086985597
3_20220825 12,1318.0677783171216
3_20220825 13,1490.3708968175542
3_20220825 14,1546.5109037474524
3_20220825 15,1792.9745973394777
3_20220825 16,2080.213444305789
3_20220825 17,2068.128106847953
3_20220825 18,2467.8080576484913
3_20220825 19,2581.6906964738737
3_20220825 20,2695.4387502727923
3_20220825 21,2001.2737322909932
3_20220825 22,1338.301303908664
3_20220825 23,903.7715641655906
3_20220826 00,994.3541105202302
3_20220826 01,949.8155952015466
3_20220826 02,953.1848625868331
3_20220826 03,910.2636607285223
3_20220826 04,899.3111496025269
3_20220826 05,930.9391767630411
3_20220826 06,939.2892781579585
3_20220826 07,1011.3633094439044
3_20220826 08,1179.7163539764965
3_20220826 09,1259.904588578245
3_20220826 10,1341.4417987982645
3_20220826 11,1401.148654881308
3_20220826 12,1437.6339026807152
3_20220826 13,1546.8007077624763
3_20220826 14,1638.4144368414582
3_20220826 15,1823.9071938364855
3_20220826 16,1992.3964053356042
3_20220826 17,2049.443583056374
3_20220826 18,2605.046785475438
3_20220826 19,2750.4658265832018
3_20220826 20,2721.0867816256755
3_20220826 21,2002.4989185573434
3_20220826 22,1325.02622579324
3_20220826 23,994.281237895814
3_20220827 00,1050.173811270186
3_20220827 01,954.4814806898397
3_20220827 02,1107.0955474941527
3_20220827 03,933.0259184956432
3_20220827 04,866.6244057402386
3_20220827 05,854.9812086343393
3_20220827 06,898.1847207693376
3_20220827 07,916.7690817369823
3_20220827 08,1066.5777718817767
3_20220827 09,1123.7041936755993
3_20220827 10,1290.6974013838915
3_20220827 11,1282.8864021402046
3_20220827 12,1446.567714631343
3_20220827 13,1543.8179429462298
3_20220827 14,1641.6424980387021
3_20220827 15,1798.6168404745122
3_20220827 16,1979.9261403669436
3_20220827 17,2069.5485289817707
3_20220827 18,2364.1508798824902
3_20220827 19,2517.956549743359
3_20220827 20,2381.265290528708
3_20220827 21,1710.394648453817
3_20220827 22,1271.1621903937187
3_20220827 23,974.3375930389215
3_20220828 00,992.0283362227594
3_20220828 01,933.9776490707033
3_20220828 02,930.9602112939439
3_20220828 03,931.6322048358342
3_20220828 04,909.5587452684593
3_20220828 05,860.1717889466764
3_20220828 06,844.5729828618561
3_20220828 07,879.8962849568572
3_20220828 08,1056.0557562028757
3_20220828 09,1131.4656602260902
3_20220828 10,1277.1192909389597
3_20220828 11,1304.3968690237607
3_20220828 12,1368.0138776887673
3_20220828 13,1479.7884412231083
3_20220828 14,1606.7659327431893
3_20220828 15,1802.056272258332
3_20220828 16,1965.214873902069
3_20220828 17,2093.969108957151
3_20220828 18,2341.2970018230253
3_20220828 19,2351.661845092293
3_20220828 20,2122.621199302969
3_20220828 21,1623.3445401784331
3_20220828 22,1268.9541884387056
3_20220828 23,1192.8003231524308
3_20220829 00,1167.9847094344645
3_20220829 01,1099.9178988869278
3_20220829 02,1062.6528310966687
3_20220829 03,1012.5351519986491
3_20220829 04,972.8558393645001
3_20220829 05,935.5769665683392
3_20220829 06,993.5893935996643
3_20220829 07,1029.9606321732883
3_20220829 08,1174.14155142475
3_20220829 09,1339.3304360103457
3_20220829 10,1389.972907074478
3_20220829 11,1347.1794074798056
3_20220829 12,1346.0049216561492
3_20220829 13,1334.4971301838707
3_20220829 14,1311.7770272228654
3_20220829 15,1290.7591556259392
3_20220829 16,1263.8614157943748
3_20220829 17,1269.9547250654969
3_20220829 18,1289.0260077519767
3_20220829 19,1414.1264298575593
3_20220829 20,1323.9303612701358
3_20220829 21,1152.59948052959
3_20220829 22,1042.6308599510046
3_20220829 23,981.2537904150887
3_20220830 00,962.818783230753
3_20220830 01,918.1011475834056
3_20220830 02,870.3557107206522
3_20220830 03,885.1132398598768
3_20220830 04,837.6670096087397
3_20220830 05,893.7029713445022
3_20220830 06,970.6025236098777
3_20220830 07,1054.8977658319875
3_20220830 08,1197.6043921232988
3_20220830 09,1414.6802495066315
3_20220830 10,1501.037856968031
3_20220830 11,1546.0977762960886
3_20220830 12,1550.9953937768612
3_20220830 13,1635.7883952842799
3_20220830 14,1692.1382043722183
3_20220830 15,1685.6456951463508
3_20220830 16,1656.465637421389
3_20220830 17,1600.776867574158
3_20220830 18,1737.678421625388
3_20220830 19,1321.6726863958197
3_20220830 20,1296.052902634008
3_20220830 21,1122.5060850324742
3_20220830 22,1124.3119021173425
3_20220830 23,945.026557456337
3_20220831 00,960.5300691822231
3_20220831 01,889.9930467065461
3_20220831 02,865.1933005854162
3_20220831 03,843.5647457960237
3_20220831 04,812.6626518002537
3_20220831 05,854.8526422641884
3_20220831 06,906.9478535816487
3_20220831 07,1008.0571910023923
3_20220831 08,1145.4371059198493
3_20220831 09,1372.6952076360303
3_20220831 10,1425.8637715789566
3_20220831 11,1532.4072834347992
3_20220831 12,1583.8059659164728
3_20220831 13,1575.3482682917468
3_20220831 14,1637.4054713156859
3_20220831 15,1841.0618585045434
3_20220831 16,2031.0679441985126
3_20220831 17,2212.67530977493
3_20220831 18,2495.747979418985
3_20220831 19,2682.046478601052
3_20220831 20,2592.715297722347
3_20220831 21,1987.3344943522475
3_20220831 22,1387.435499363485
3_20220831 23,1069.5684026265856
4_20220825 00,688.3402429162003
4_20220825 01,690.7865140482888
4_20220825 02,685.7754873921314
4_20220825 03,676.7297714477286
4_20220825 04,690.9959397642971
4_20220825 05,679.908797813836
4_20220825 06,748.6802364788538
4_20220825 07,825.4529111737988
4_20220825 08,1064.0072852037713
4_20220825 09,1254.0215343807702
4_20220825 10,1380.4615658376283
4_20220825 11,1385.7607313427397
4_20220825 12,1377.4736310576204
4_20220825 13,1340.6002201646595
4_20220825 14,1294.5630194962
4_20220825 15,1285.2237094783013
4_20220825 16,1275.9799711169396
4_20220825 17,1180.359717552135
4_20220825 18,1056.1725032810882
4_20220825 19,897.4732338579026
4_20220825 20,814.2415938686812
4_20220825 21,769.5401161249464
4_20220825 22,737.229314291591
4_20220825 23,702.5430178470788
4_20220826 00,681.2135073138743
4_20220826 01,679.0915185619493
4_20220826 02,673.0709724529476
4_20220826 03,674.2817628636986
4_20220826 04,677.9593241007376
4_20220826 05,686.7189537533992
4_20220826 06,748.7164864127483
4_20220826 07,812.629194621059
4_20220826 08,1072.0738227906488
4_20220826 09,1253.7136616987925
4_20220826 10,1381.721131108897
4_20220826 11,1418.8997885629365
4_20220826 12,1393.390448717415
4_20220826 13,1396.4357338411312
4_20220826 14,1373.2139429442966
4_20220826 15,1388.7491853984832
4_20220826 16,1348.042149923946
4_20220826 17,1196.697199654856
4_20220826 18,1082.9168305039518
4_20220826 19,901.9414678840296
4_20220826 20,820.532582777777
4_20220826 21,774.6463624110389
4_20220826 22,759.7248008407003
4_20220826 23,705.482734351562
4_20220827 00,678.2610482413976
4_20220827 01,677.9981570576281
4_20220827 02,687.6497577818764
4_20220827 03,671.6972823065033
4_20220827 04,674.5050668181608
4_20220827 05,681.5346259627529
4_20220827 06,746.3829698990013
4_20220827 07,825.1257725303888
4_20220827 08,1057.4620544229338
4_20220827 09,1229.3949123186721
4_20220827 10,1359.0204077001883
4_20220827 11,1364.9157753410295
4_20220827 12,1375.029939213589
4_20220827 13,1349.2888936227507
4_20220827 14,1310.3640825524058
4_20220827 15,1308.8658102712056
4_20220827 16,1289.1054515612575
4_20220827 17,1189.4045588961048
4_20220827 18,1066.9483746805056
4_20220827 19,890.6915458578659
4_20220827 20,795.0730800637654
4_20220827 21,769.2536085078851
4_20220827 22,744.0047318214677
4_20220827 23,714.1748725159493
4_20220828 00,682.7812255005135
4_20220828 01,686.3365524525219
4_20220828 02,687.6318175096386
4_20220828 03,687.187724146638
4_20220828 04,688.5261195407523
4_20220828 05,686.0501851105025
4_20220828 06,744.4272410001312
4_20220828 07,820.7052032144228
4_20220828 08,1057.003797630132
4_20220828 09,1236.3890431228322
4_20220828 10,1355.7844138972976
4_20220828 11,1363.5075583691844
4_20220828 12,1401.8537664642693
4_20220828 13,1379.729159401852
4_20220828 14,1356.0403058184306
4_20220828 15,1376.965627465577
4_20220828 16,1349.3256595652692
4_20220828 17,1229.6340838074618
4_20220828 18,1085.4066076159295
4_20220828 19,883.7322177292372
4_20220828 20,810.2465256652786
4_20220828 21,756.9536408265299
4_20220828 22,739.0191393804564
4_20220828 23,703.3988634585584
4_20220829 00,738.226602453246
4_20220829 01,725.6621375810817
4_20220829 02,735.1572087085907
4_20220829 03,730.9965045369865
4_20220829 04,725.0353688869741
4_20220829 05,730.1170982859303
4_20220829 06,800.0042236098815
4_20220829 07,853.8281903847981
4_20220829 08,1084.8252642529503
4_20220829 09,1266.9575730182714
4_20220829 10,1399.3605336220228
4_20220829 11,1405.6632046277962
4_20220829 12,1395.7075500824649
4_20220829 13,1375.948633411316
4_20220829 14,1361.1581420679806
4_20220829 15,1362.8205366005768
4_20220829 16,1330.6995670837318
4_20220829 17,1228.5954810765022
4_20220829 18,1124.8115470420987
4_20220829 19,953.5151813497057
4_20220829 20,875.8244742828506
4_20220829 21,807.9314073607645
4_20220829 22,794.7618379428011
4_20220829 23,748.5390538652374
4_20220830 00,737.66931029869
4_20220830 01,734.6612782551437
4_20220830 02,727.9020914772298
4_20220830 03,728.145318277403
4_20220830 04,740.601048530679
4_20220830 05,745.0291667613702
4_20220830 06,789.7055445739967
4_20220830 07,860.8596822559359
4_20220830 08,1136.9389855018076
4_20220830 09,1291.4187152871143
4_20220830 10,1409.0107024402128
4_20220830 11,1392.9866645007157
4_20220830 12,1392.773830275028
4_20220830 13,1379.6073126648473
4_20220830 14,1337.4513794544273
4_20220830 15,1344.0119656161783
4_20220830 16,1314.057989252275
4_20220830 17,1258.9037425881688
4_20220830 18,1133.5213962467938
4_20220830 19,972.8329892925112
4_20220830 20,901.1617849773681
4_20220830 21,835.2958329095725
4_20220830 22,805.1635546568692
4_20220830 23,727.2614774946701
4_20220831 00,724.5666698327352
4_20220831 01,728.2500970124555
4_20220831 02,722.513457551897
4_20220831 03,737.8818657237323
4_20220831 04,729.8514908715208
4_20220831 05,740.0181935569508
4_20220831 06,775.088158165109
4_20220831 07,847.9361133663621
4_20220831 08,1070.855167657892
4_20220831 09,1244.6433354638325
4_20220831 10,1384.165291849676
4_20220831 11,1401.7841542058866
4_20220831 12,1393.9929179437108
4_20220831 13,1364.6477802823513
4_20220831 14,1333.7079712566085
4_20220831 15,1329.7741664345947
4_20220831 16,1301.3067895146562
4_20220831 17,1233.934314498756
4_20220831 18,1095.2220526633491
4_20220831 19,935.7600820257286
4_20220831 20,854.4035838297588
4_20220831 21,791.4414942113638
4_20220831 22,770.4779763453145
4_20220831 23,737.2316017818599
5_20220825 00,1922.1973134599607
5_20220825 01,1922.1973134599607
5_20220825 02,1922.1973134599607
5_20220825 03,1897.6592658885486
5_20220825 04,1897.6592658885486
5_20220825 05,1945.0772867035241
5_20220825 06,2007.815758475898
5_20220825 07,2243.6778592929454
5_20220825 08,2733.89112499824
5_20220825 09,3077.034764296341
5_20220825 10,3095.7414994484598
5_20220825 11,3095.7414994484598
5_20220825 12,3111.9713681128133
5_20220825 13,3161.426302396605
5_20220825 14,3147.547592924412
5_20220825 15,2886.5698374310273
5_20220825 16,2855.0889463044673
5_20220825 17,2672.4474892390767
5_20220825 18,2153.6758391144617
5_20220825 19,1825.3309817908998
5_20220825 20,1720.263863213588
5_20220825 21,1702.5248950789146
5_20220825 22,1707.059153606827
5_20220825 23,1707.059153606827
5_20220826 00,1868.694425475865
5_20220826 01,1868.694425475865
5_20220826 02,1868.694425475865
5_20220826 03,1833.8240191233483
5_20220826 04,1833.8240191233483
5_20220826 05,1856.3916372496212
5_20220826 06,1973.5711762107653
5_20220826 07,2153.6607296339544
5_20220826 08,2953.9216363824194
5_20220826 09,3815.1304464683003
5_20220826 10,4150.052621000645
5_20220826 11,5584.583149384303
5_20220826 12,6224.3762142055975
5_20220826 13,6156.568075632512
5_20220826 14,6157.3452873020415
5_20220826 15,6347.736516979853
5_20220826 16,6295.962572602707
5_20220826 17,6170.758522190484
5_20220826 18,5940.900899962031
5_20220826 19,5467.573862363976
5_20220826 20,5512.312117693072
5_20220826 21,3199.864694832545
5_20220826 22,2101.634964598081
5_20220826 23,2068.857426209453
5_20220827 00,1970.278951403932
5_20220827 01,1970.278951403932
5_20220827 02,1869.5762082938559
5_20220827 03,1869.5762082938559
5_20220827 04,1834.7058019413391
5_20220827 05,1857.273420067612
5_20220827 06,1974.4529590287561
5_20220827 07,2154.542512451945
5_20220827 08,2854.0400810127376
5_20220827 09,3690.639418311194
5_20220827 10,3942.736615405727
5_20220827 11,5974.682644548761
5_20220827 12,6764.173332466439
5_20220827 13,6764.173332466439
5_20220827 14,6708.355164078512
5_20220827 15,6708.355164078512
5_20220827 16,6698.286943081655
5_20220827 17,6698.286943081655
5_20220827 18,6354.227449013141
5_20220827 19,6085.524997699237
5_20220827 20,6196.00586087783
5_20220827 21,3420.827495494459
5_20220827 22,2058.881939101194
5_20220827 23,2058.881939101194
5_20220828 00,1729.2073979272943
5_20220828 01,1729.2073979272943
5_20220828 02,1729.2073979272943
5_20220828 03,1729.2073979272943
5_20220828 04,1729.2073979272943
5_20220828 05,1768.666997217983
5_20220828 06,1938.1713044703524
5_20220828 07,2402.308765426763
5_20220828 08,4345.46138917589
5_20220828 09,6203.982710627601
5_20220828 10,6253.344667771302
5_20220828 11,6515.235544816891
5_20220828 12,6825.535588101256
5_20220828 13,6884.735651522233
5_20220828 14,6933.132661596342
5_20220828 15,6986.486521657877
5_20220828 16,6927.03123022854
5_20220828 17,6821.459145877954
5_20220828 18,3776.0029104091404
5_20220828 19,2397.766576931208
5_20220828 20,2306.989820509227
5_20220828 21,2074.894543520983
5_20220828 22,1685.1161086861046
5_20220828 23,1685.1161086861046
5_20220829 00,1917.5850157642217
5_20220829 01,1911.3465065494686
5_20220829 02,1911.3465065494686
5_20220829 03,1911.3465065494686
5_20220829 04,1911.3465065494686
5_20220829 05,1911.3465065494686
5_20220829 06,1911.3465065494686
5_20220829 07,1928.7732644229504
5_20220829 08,1962.0596727761067
5_20220829 09,1984.178945555865
5_20220829 10,1984.178945555865
5_20220829 11,1984.178945555865
5_20220829 12,1984.178945555865
5_20220829 13,1984.178945555865
5_20220829 14,1741.8766927012828
5_20220829 15,1741.8766927012828
5_20220829 16,1741.8766927012828
5_20220829 17,1846.1886854281647
5_20220829 18,1846.1886854281647
5_20220829 19,1829.9569568483178
5_20220829 20,1790.412128255176
5_20220829 21,1766.0564177417994
5_20220829 22,1766.0564177417994
5_20220829 23,1766.0564177417994
5_20220830 00,1930.7667133438672
5_20220830 01,1930.7667133438672
5_20220830 02,1930.7667133438672
5_20220830 03,1930.7667133438672
5_20220830 04,1930.7667133438672
5_20220830 05,1951.4331945691397
5_20220830 06,1951.4331945691397
5_20220830 07,2055.5352024135013
5_20220830 08,2137.0063046674486
5_20220830 09,2236.6345657367165
5_20220830 10,2236.6345657367165
5_20220830 11,2236.6345657367165
5_20220830 12,2236.6345657367165
5_20220830 13,2236.6345657367165
5_20220830 14,1829.5604667214761
5_20220830 15,1806.253316436503
5_20220830 16,1806.253316436503
5_20220830 17,1910.5653091633849
5_20220830 18,1898.8889488980935
5_20220830 19,1884.2886228694956
5_20220830 20,1822.796804361609
5_20220830 21,1784.1435718507526
5_20220830 22,1784.1435718507526
5_20220830 23,1784.1435718507526
5_20220831 00,1853.5942889246603
5_20220831 01,1867.4729983968534
5_20220831 02,1853.5942889246603
5_20220831 03,1853.5942889246603
5_20220831 04,1853.5942889246603
5_20220831 05,1901.0123097396363
5_20220831 06,1936.6316197589408
5_20220831 07,2124.76608931237
5_20220831 08,2344.5495174236007
5_20220831 09,2524.2024927853813
5_20220831 10,2699.7731814732547
5_20220831 11,2881.777129022517
5_20220831 12,2881.777129022517
5_20220831 13,2867.898419550324
5_20220831 14,2525.409659250865
5_20220831 15,2474.5746531916047
5_20220831 16,2372.0400963840325
5_20220831 17,2388.2470039735667
5_20220831 18,2019.0201562024974
5_20220831 19,1819.9375102608103
5_20220831 20,1758.445691752924
5_20220831 21,1725.8499052243544
5_20220831 22,1725.8499052243544
5_20220831 23,1725.8499052243544
6_20220825 00,1199.6768946929678
6_20220825 01,1034.0073275101715
6_20220825 02,1020.1581909766248
6_20220825 03,1007.2985746255954
6_20220825 04,992.2633815800675
6_20220825 05,1037.6923844097632
